ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I24T-gNSC-p335-r1,The boy in the twin bed is sleeping.,1,0,1,1,1
I24T-gNSC-p339-r1,The boy is yawning.,0,1,1,1,1
I24T-gNSC-p340-r1,Laying down,0,1,1,1,1
I24T-gNSC-p342-r1,The boy is sick in bed.,0,0,1,1,0
I24T-gNSC-p346-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p347-r1,Sleepng.,1,1,0,1,1
I24T-gNSC-p350-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p351-r1,The boy is sleeping. ,1,1,1,1,1
I24T-gNSC-p353-r1,The boy is yawning while sleeping.,1,1,1,1,1
I24T-gNSC-p354-r1,He's in bed sleeping.,1,1,1,1,1
I24T-gNSC-p357-r1,Sleeping ,1,1,1,1,1
I24T-gNSC-p360-r1,The boy is sleeping ,1,1,1,1,1
I24T-gNSC-p361-r1,The boy is going to sleep. ,1,1,1,1,1
I24T-gNSC-p362-r1,The boy is yawning.,0,1,1,1,1
I24T-gNSC-p369-r1,The boy is yawning. ,0,1,1,1,1
I24T-gNSC-p372-r1,He is sleeping ,1,1,1,1,1
I24T-gNSC-p378-r1,jk to the methe shot ,0,0,0,0,0
I24T-gNSC-p381-r1,Getting ready to sleep.,1,1,1,0,0
I24T-gNSC-p382-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p384-r1,The boy is sleeping ,1,1,1,1,1
I24T-gNSC-p388-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p389-r1,Everyone needs a good night's sleep to be able to conquer the next day.,0,0,1,0,0
I24T-gNSC-p391-r1,The boy is sleeping,1,1,1,1,1
I24T-gNSC-p392-r1,Sleeping ,1,1,1,1,1
I24T-gNSC-p395-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p398-r1,He is yawning.,0,1,1,1,1
I24T-gNSC-p399-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p400-r1,The boy is just waking up.,0,1,1,1,0
I24T-gNSC-p403-r1,The boy is sound asleep. ,1,0,1,1,1
I24T-gNSC-p412-r1,He is chewing on his hand.,0,1,1,1,0
I24T-gNSC-p414-r1,sleeping ,1,1,1,1,1
I24T-gNSC-p419-r1,The boy is yawning.,0,1,1,1,1
I24T-gNSC-p422-r1,the boy is yawning.,0,1,1,1,1
I24T-gNSC-p428-r1,The boy is yawning.,0,1,1,1,1
I24T-gNSC-p430-r1,"The boy is in bed, tired and yawning.",0,1,1,1,1
I24T-gNSC-p437-r1,he is sleeping.,1,1,1,1,1
I24T-gNSC-p439-r1,The boy is lying in bed.,0,1,1,1,1
I24T-gNSC-p440-r1,SLEEPING IN HIS BED,1,1,1,1,1
I24T-gNSC-p441-r1,He is yawning ,0,1,1,1,1
I24T-gNSC-p443-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p444-r1,The boy is falling asleep.,1,1,1,1,1
I24T-gNSC-p454-r1,The boy is sleeping in his bed. ,1,1,1,1,1
I24T-gNSC-p458-r1,the boy is sleeping,1,1,1,1,1
I24T-gNSC-p459-r1,Sleeping in bed with mouth open,1,1,0,1,1
I24T-gNSC-p463-r1,The boy is going to sleep.,1,1,1,1,1
I24T-gNSC-p464-r1,I am just going to lye here.,0,0,0,0,0
I24T-gNSC-p465-r1,sleeping,1,1,1,1,1
I24T-gNSC-p466-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSC-p468-r1,The boy is yawning as he falls asleep. ,1,1,1,1,1
I24T-gNSC-p470-r1,The boy is yawning.,0,1,1,1,1
I24T-gNSC-p473-r1,is getting ready to sleep,1,1,0,1,0
I24T-gNSF-p498-r1,The boy is sleeping.,1,1,1,1,1
I24T-gNSF-p499-r1,The boy is sleeping soundly.,1,1,1,1,1
