ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I08U-gNSC-p461-r1,The man is serving the lady a delicious meal. ,1,1,1,1,0
I08U-gNSC-p461-r2,The lady is being a served a turkey. ,1,1,1,0,1
I08U-gNSC-p462-r1,A waiter is delivering food to a patron.,1,1,1,1,1
I08U-gNSC-p462-r2,A patron is receiving a food order from a waiter.,1,1,1,1,1
I08U-gNSC-p467-r1,A very hungry woman is receiving her meal.,1,1,1,0,0
I08U-gNSC-p467-r2,A waiter is delivering roasted chicken to a woman diner.,1,1,1,1,1
I08U-gNSC-p469-r1,A man serves food to a woman.,1,0,1,1,1
I08U-gNSC-p472-r1,The waiter is delivering a roasted turkey to the lady at the table.,1,1,1,1,1
I08U-gNSC-p477-r1,Her order is being delivered to the table. ,1,1,1,1,1
I08U-gNSC-p477-r2,She receives her food from the waiter. ,1,0,1,1,1
I08U-gNSC-p479-r2,A waiter is serving dinner.,1,1,1,1,1
I08U-gNSC-p483-r1,The waiter serves dinner to the woman.,1,0,1,1,1
I08U-gNSC-p483-r2,The whole turkey is served to a young woman.,1,0,1,0,1
I08U-gNSC-p485-r1,The waiter brings the food.,1,0,1,1,1
I08U-gNSC-p485-r2,The food is brought by the waiter. ,1,0,1,1,1
I08U-gNSC-p491-r1,The waiter serves dinner.,1,0,1,1,1
I08U-gNSC-p493-r1,A waiter presents food to a woman,1,0,1,1,1
I08U-gNSC-p493-r2,A woman examines food presented by a waiter,1,0,1,1,1
