ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I29U-gNSC-p275-r2,A dog is being hugged by a woman.,1,1,1,1,1
I29U-gNSC-p279-r2,The dog is being squeezed too tight by the obsessive lady. ,1,1,1,1,0
I29U-gNSC-p280-r1,A woman is hugging her dog.,1,1,1,1,1
I29U-gNSC-p283-r1,A woman holding a dog in her hands,1,1,0,1,1
I29U-gNSC-p283-r2,Dog is being held by a woman,1,1,0,1,1
I29U-gNSC-p288-r2,The dog loves it when her owner picks her up and hugs her.,1,0,1,1,1
I29U-gNSC-p292-r1,The woman is hugging the dog.,1,1,1,1,1
I29U-gNSF-p293-r1,The woman is holding a dog.,1,1,1,1,1
I29U-gNSF-p293-r2,The woman is giving her dog a hug.,1,1,1,1,1
I29U-gNSF-p299-r1,The woman is hugging a pomeranian.,1,1,1,1,1
I29U-gNSF-p301-r1,The girl is hugging the dog.,1,1,1,1,1
I29U-gNSF-p303-r1,She is hugging the sweet puppy.,1,1,1,1,1
I29U-gNSF-p303-r2,The happy puppy is being hugged by the woman.,1,1,1,1,1
I29U-gNSF-p306-r1,A woman is snuggling her little doggy. ,1,1,1,1,1
I29U-gNSF-p306-r2,A woman is hugging her pet dog. ,1,1,1,1,1
I29U-gNSF-p495-r1,The woman is hugging a dog.,1,1,1,1,1
I29U-gNSF-p496-r1,"The tiny, fluffy dog is being squeezed by the overjoyed lady.",1,1,1,1,1
I29U-gNSF-p496-r2,A girl with tiny eyebrows shows her love for a long haired Chihuahua. ,1,0,1,1,1
I29U-gNSF-p497-r1,A woman is cuddling a dog.,1,1,1,1,1
I29U-gNSF-p497-r2,A woman is holding a dog.,1,1,1,1,1
