ResponseID,Response,Core,Answer,Gramm,Interp,Verif,parse,ldh,ldx,lxh,xdh,xdx
5	.	_	.	.	_	3	punct	_	_","['det$@%a$@%man', 'nsubj$@%man$@%provide', 'root$@%provide$@%VROOT', 'dobj$@%direction$@%provide', 'punct$@%.$@%provide']","['det$@%a$@%x', 'nsubj$@%man$@%x', 'root$@%provide$@%x', 'dobj$@%direction$@%x', 'punct$@%.$@%x']","['det$@%x$@%man', 'nsubj$@%x$@%provide', 'root$@%x$@%VROOT', 'dobj$@%x$@%provide', 'punct$@%x$@%provide']","['x$@%a$@%man', 'x$@%man$@%provide', 'x$@%provide$@%VROOT', 'x$@%direction$@%provide', 'x$@%.$@%provide']","['x$@%a$@%x', 'x$@%man$@%x', 'x$@%provide$@%x', 'x$@%direction$@%x', 'x$@%.$@%x']"
I28U-gNSF-p146-r2,Directions are being given to the woman.,1,1,1,0,1,"1	direction	_	NNS	NNS	_	4	nsubjpass	_	_
2	be	_	VBP	VBP	_	4	aux	_	_
3	be	_	VBG	VBG	_	4	auxpass	_	_
4	give	_	VBN	VBN	_	0	root	_	_
5	to	_	TO	TO	_	0	erased	_	_
6	the	_	DT	DT	_	7	det	_	_
7	woman	_	NN	NN	_	4	prep_to	_	_
8	.	_	.	.	_	4	punct	_	_","['nsubjpass$@%direction$@%give', 'aux$@%be$@%give', 'auxpass$@%be$@%give', 'root$@%give$@%VROOT', 'erased$@%to$@%WORDERASED', 'det$@%the$@%woman', 'prep_to$@%woman$@%give', 'punct$@%.$@%give']","['nsubjpass$@%direction$@%x', 'aux$@%be$@%x', 'auxpass$@%be$@%x', 'root$@%give$@%x', 'erased$@%to$@%x', 'det$@%the$@%x', 'prep_to$@%woman$@%x', 'punct$@%.$@%x']","['nsubjpass$@%x$@%give', 'aux$@%x$@%give', 'auxpass$@%x$@%give', 'root$@%x$@%VROOT', 'erased$@%x$@%WORDERASED', 'det$@%x$@%woman', 'prep_to$@%x$@%give', 'punct$@%x$@%give']","['x$@%direction$@%give', 'x$@%be$@%give', 'x$@%be$@%give', 'x$@%give$@%VROOT', 'x$@%to$@%WORDERASED', 'x$@%the$@%woman', 'x$@%woman$@%give', 'x$@%.$@%give']","['x$@%direction$@%x', 'x$@%be$@%x', 'x$@%be$@%x', 'x$@%give$@%x', 'x$@%to$@%x', 'x$@%the$@%x', 'x$@%woman$@%x', 'x$@%.$@%x']"
I28U-gNSF-p147-r2,The woman is asking the man for directions. ,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	woman	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	ask	_	VBG	VBG	_	0	root	_	_
5	the	_	DT	DT	_	6	det	_	_
6	man	_	NN	NN	_	4	dobj	_	_
7	for	_	IN	IN	_	0	erased	_	_
8	direction	_	NNS	NNS	_	6	prep_for	_	_
9	.	_	.	.	_	4	punct	_	_","['det$@%the$@%woman', 'nsubj$@%woman$@%ask', 'aux$@%be$@%ask', 'root$@%ask$@%VROOT', 'det$@%the$@%man', 'dobj$@%man$@%ask', 'erased$@%for$@%WORDERASED', 'prep_for$@%direction$@%man', 'punct$@%.$@%ask']","['det$@%the$@%x', 'nsubj$@%woman$@%x', 'aux$@%be$@%x', 'root$@%ask$@%x', 'det$@%the$@%x', 'dobj$@%man$@%x', 'erased$@%for$@%x', 'prep_for$@%direction$@%x', 'punct$@%.$@%x']","['det$@%x$@%woman', 'nsubj$@%x$@%ask', 'aux$@%x$@%ask', 'root$@%x$@%VROOT', 'det$@%x$@%man', 'dobj$@%x$@%ask', 'erased$@%x$@%WORDERASED', 'prep_for$@%x$@%man', 'punct$@%x$@%ask']","['x$@%the$@%woman', 'x$@%woman$@%ask', 'x$@%be$@%ask', 'x$@%ask$@%VROOT', 'x$@%the$@%man', 'x$@%man$@%ask', 'x$@%for$@%WORDERASED', 'x$@%direction$@%man', 'x$@%.$@%ask']","['x$@%the$@%x', 'x$@%woman$@%x', 'x$@%be$@%x', 'x$@%ask$@%x', 'x$@%the$@%x', 'x$@%man$@%x', 'x$@%for$@%x', 'x$@%direction$@%x', 'x$@%.$@%x']"
I28U-gNSF-p148-r2,He is telling her where to go.,1,1,1,1,1,"1	he	_	PRP	PRP	_	3	nsubj	_	_
2	be	_	VBZ	VBZ	_	3	aux	_	_
3	tell	_	VBG	VBG	_	0	root	_	_
4	she	_	PRP	PRP	_	3	dobj	_	_
5	where	_	WRB	WRB	_	7	advmod	_	_
6	to	_	TO	TO	_	7	aux	_	_
7	go	_	VB	VB	_	3	xcomp	_	_
8	.	_	.	.	_	3	punct	_	_","['nsubj$@%he$@%tell', 'aux$@%be$@%tell', 'root$@%tell$@%VROOT', 'dobj$@%she$@%tell', 'advmod$@%where$@%go', 'aux$@%to$@%go', 'xcomp$@%go$@%tell', 'punct$@%.$@%tell']","['nsubj$@%he$@%x', 'aux$@%be$@%x', 'root$@%tell$@%x', 'dobj$@%she$@%x', 'advmod$@%where$@%x', 'aux$@%to$@%x', 'xcomp$@%go$@%x', 'punct$@%.$@%x']","['nsubj$@%x$@%tell', 'aux$@%x$@%tell', 'root$@%x$@%VROOT', 'dobj$@%x$@%tell', 'advmod$@%x$@%go', 'aux$@%x$@%go', 'xcomp$@%x$@%tell', 'punct$@%x$@%tell']","['x$@%he$@%tell', 'x$@%be$@%tell', 'x$@%tell$@%VROOT', 'x$@%she$@%tell', 'x$@%where$@%go', 'x$@%to$@%go', 'x$@%go$@%tell', 'x$@%.$@%tell']","['x$@%he$@%x', 'x$@%be$@%x', 'x$@%tell$@%x', 'x$@%she$@%x', 'x$@%where$@%x', 'x$@%to$@%x', 'x$@%go$@%x', 'x$@%.$@%x']"
I28U-gNSF-p149-r2,A boyfriend is impatiently explaining how to use a map to his girlfriend. ,0,1,1,1,0,"1	a	_	DT	DT	_	2	det	_	_
2	boyfriend	_	NN	NN	_	5	nsubj	_	_
3	be	_	VBZ	VBZ	_	5	aux	_	_
4	impatiently	_	RB	RB	_	5	advmod	_	_
5	explain	_	VBG	VBG	_	0	root	_	_
6	how	_	WRB	WRB	_	8	advmod	_	_
7	to	_	TO	TO	_	8	aux	_	_
8	use	_	VB	VB	_	5	xcomp	_	_
9	a	_	DT	DT	_	10	det	_	_
10	map	_	NN	NN	_	8	dobj	_	_
11	to	_	TO	TO	_	0	erased	_	_
12	he	_	PRP$	PRP$	_	13	poss	_	_
13	girlfriend	_	NN	NN	_	8	prep_to	_	_
14	.	_	.	.	_	5	punct	_	_","['det$@%a$@%boyfriend', 'nsubj$@%boyfriend$@%explain', 'aux$@%be$@%explain', 'advmod$@%impatiently$@%explain', 'root$@%explain$@%VROOT', 'advmod$@%how$@%use', 'aux$@%to$@%use', 'xcomp$@%use$@%explain', 'det$@%a$@%map', 'dobj$@%map$@%use', 'erased$@%to$@%WORDERASED', 'poss$@%he$@%girlfriend', 'prep_to$@%girlfriend$@%use', 'punct$@%.$@%explain']","['det$@%a$@%x', 'nsubj$@%boyfriend$@%x', 'aux$@%be$@%x', 'advmod$@%impatiently$@%x', 'root$@%explain$@%x', 'advmod$@%how$@%x', 'aux$@%to$@%x', 'xcomp$@%use$@%x', 'det$@%a$@%x', 'dobj$@%map$@%x', 'erased$@%to$@%x', 'poss$@%he$@%x', 'prep_to$@%girlfriend$@%x', 'punct$@%.$@%x']","['det$@%x$@%boyfriend', 'nsubj$@%x$@%explain', 'aux$@%x$@%explain', 'advmod$@%x$@%explain', 'root$@%x$@%VROOT', 'advmod$@%x$@%use', 'aux$@%x$@%use', 'xcomp$@%x$@%explain', 'det$@%x$@%map', 'dobj$@%x$@%use', 'erased$@%x$@%WORDERASED', 'poss$@%x$@%girlfriend', 'prep_to$@%x$@%use', 'punct$@%x$@%explain']","['x$@%a$@%boyfriend', 'x$@%boyfriend$@%explain', 'x$@%be$@%explain', 'x$@%impatiently$@%explain', 'x$@%explain$@%VROOT', 'x$@%how$@%use', 'x$@%to$@%use', 'x$@%use$@%explain', 'x$@%a$@%map', 'x$@%map$@%use', 'x$@%to$@%WORDERASED', 'x$@%he$@%girlfriend', 'x$@%girlfriend$@%use', 'x$@%.$@%explain']","['x$@%a$@%x', 'x$@%boyfriend$@%x', 'x$@%be$@%x', 'x$@%impatiently$@%x', 'x$@%explain$@%x', 'x$@%how$@%x', 'x$@%to$@%x', 'x$@%use$@%x', 'x$@%a$@%x', 'x$@%map$@%x', 'x$@%to$@%x', 'x$@%he$@%x', 'x$@%girlfriend$@%x', 'x$@%.$@%x']"
I28U-gNSF-p150-r2,The man is giving directions. ,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	man	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	give	_	VBG	VBG	_	0	root	_	_
5	direction	_	NNS	NNS	_	4	dobj	_	_
6	.	_	.	.	_	4	punct	_	_","['det$@%the$@%man', 'nsubj$@%man$@%give', 'aux$@%be$@%give', 'root$@%give$@%VROOT', 'dobj$@%direction$@%give', 'punct$@%.$@%give']","['det$@%the$@%x', 'nsubj$@%man$@%x', 'aux$@%be$@%x', 'root$@%give$@%x', 'dobj$@%direction$@%x', 'punct$@%.$@%x']","['det$@%x$@%man', 'nsubj$@%x$@%give', 'aux$@%x$@%give', 'root$@%x$@%VROOT', 'dobj$@%x$@%give', 'punct$@%x$@%give']","['x$@%the$@%man', 'x$@%man$@%give', 'x$@%be$@%give', 'x$@%give$@%VROOT', 'x$@%direction$@%give', 'x$@%.$@%give']","['x$@%the$@%x', 'x$@%man$@%x', 'x$@%be$@%x', 'x$@%give$@%x', 'x$@%direction$@%x', 'x$@%.$@%x']"
I28U-gNSC-p155-r2,A hiker is asking for directions,1,1,1,0,1,"1	a	_	DT	DT	_	2	det	_	_
2	hiker	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	ask	_	VBG	VBG	_	0	root	_	_
5	for	_	IN	IN	_	0	erased	_	_
6	direction	_	NNS	NNS	_	4	prep_for	_	_
7	.	_	.	.	_	4	punct	_	_","['det$@%a$@%hiker', 'nsubj$@%hiker$@%ask', 'aux$@%be$@%ask', 'root$@%ask$@%VROOT', 'erased$@%for$@%WORDERASED', 'prep_for$@%direction$@%ask', 'punct$@%.$@%ask']","['det$@%a$@%x', 'nsubj$@%hiker$@%x', 'aux$@%be$@%x', 'root$@%ask$@%x', 'erased$@%for$@%x', 'prep_for$@%direction$@%x', 'punct$@%.$@%x']","['det$@%x$@%hiker', 'nsubj$@%x$@%ask', 'aux$@%x$@%ask', 'root$@%x$@%VROOT', 'erased$@%x$@%WORDERASED', 'prep_for$@%x$@%ask', 'punct$@%x$@%ask']","['x$@%a$@%hiker', 'x$@%hiker$@%ask', 'x$@%be$@%ask', 'x$@%ask$@%VROOT', 'x$@%for$@%WORDERASED', 'x$@%direction$@%ask', 'x$@%.$@%ask']","['x$@%a$@%x', 'x$@%hiker$@%x', 'x$@%be$@%x', 'x$@%ask$@%x', 'x$@%for$@%x', 'x$@%direction$@%x', 'x$@%.$@%x']"
I28U-gNSC-p156-r2,The woman is receiving map directions from the man.,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	woman	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	receive	_	VBG	VBG	_	0	root	_	_
5	map	_	NN	NN	_	6	nn	_	_
6	direction	_	NNS	NNS	_	4	dobj	_	_
7	from	_	IN	IN	_	0	erased	_	_
8	the	_	DT	DT	_	9	det	_	_
9	man	_	NN	NN	_	4	prep_from	_	_
10	.	_	.	.	_	4	punct	_	_","['det$@%the$@%woman', 'nsubj$@%woman$@%receive', 'aux$@%be$@%receive', 'root$@%receive$@%VROOT', 'nn$@%map$@%direction', 'dobj$@%direction$@%receive', 'erased$@%from$@%WORDERASED', 'det$@%the$@%man', 'prep_from$@%man$@%receive', 'punct$@%.$@%receive']","['det$@%the$@%x', 'nsubj$@%woman$@%x', 'aux$@%be$@%x', 'root$@%receive$@%x', 'nn$@%map$@%x', 'dobj$@%direction$@%x', 'erased$@%from$@%x', 'det$@%the$@%x', 'prep_from$@%man$@%x', 'punct$@%.$@%x']","['det$@%x$@%woman', 'nsubj$@%x$@%receive', 'aux$@%x$@%receive', 'root$@%x$@%VROOT', 'nn$@%x$@%direction', 'dobj$@%x$@%receive', 'erased$@%x$@%WORDERASED', 'det$@%x$@%man', 'prep_from$@%x$@%receive', 'punct$@%x$@%receive']","['x$@%the$@%woman', 'x$@%woman$@%receive', 'x$@%be$@%receive', 'x$@%receive$@%VROOT', 'x$@%map$@%direction', 'x$@%direction$@%receive', 'x$@%from$@%WORDERASED', 'x$@%the$@%man', 'x$@%man$@%receive', 'x$@%.$@%receive']","['x$@%the$@%x', 'x$@%woman$@%x', 'x$@%be$@%x', 'x$@%receive$@%x', 'x$@%map$@%x', 'x$@%direction$@%x', 'x$@%from$@%x', 'x$@%the$@%x', 'x$@%man$@%x', 'x$@%.$@%x']"
I28U-gNSC-p157-r2,The couple is standing and looking at the map.,0,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	couple	_	NN	NN	_	6	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	stand	_	VBG	VBG	_	0	root	_	_
5	and	_	CC	CC	_	0	erased	_	_
6	look	_	VBG	VBG	_	4	conj_and	_	_
7	at	_	IN	IN	_	0	erased	_	_
8	the	_	DT	DT	_	9	det	_	_
9	map	_	NN	NN	_	4	prep_at	_	_
10	.	_	.	.	_	4	punct	_	_","['det$@%the$@%couple', 'nsubj$@%couple$@%look', 'aux$@%be$@%stand', 'root$@%stand$@%VROOT', 'erased$@%and$@%WORDERASED', 'conj_and$@%look$@%stand', 'erased$@%at$@%WORDERASED', 'det$@%the$@%map', 'prep_at$@%map$@%stand', 'punct$@%.$@%stand']","['det$@%the$@%x', 'nsubj$@%couple$@%x', 'aux$@%be$@%x', 'root$@%stand$@%x', 'erased$@%and$@%x', 'conj_and$@%look$@%x', 'erased$@%at$@%x', 'det$@%the$@%x', 'prep_at$@%map$@%x', 'punct$@%.$@%x']","['det$@%x$@%couple', 'nsubj$@%x$@%look', 'aux$@%x$@%stand', 'root$@%x$@%VROOT', 'erased$@%x$@%WORDERASED', 'conj_and$@%x$@%stand', 'erased$@%x$@%WORDERASED', 'det$@%x$@%map', 'prep_at$@%x$@%stand', 'punct$@%x$@%stand']","['x$@%the$@%couple', 'x$@%couple$@%look', 'x$@%be$@%stand', 'x$@%stand$@%VROOT', 'x$@%and$@%WORDERASED', 'x$@%look$@%stand', 'x$@%at$@%WORDERASED', 'x$@%the$@%map', 'x$@%map$@%stand', 'x$@%.$@%stand']","['x$@%the$@%x', 'x$@%couple$@%x', 'x$@%be$@%x', 'x$@%stand$@%x', 'x$@%and$@%x', 'x$@%look$@%x', 'x$@%at$@%x', 'x$@%the$@%x', 'x$@%map$@%x', 'x$@%.$@%x']"
I28U-gNSC-p158-r2,The guy is telling the girl where to go.,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	guy	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	tell	_	VBG	VBG	_	0	root	_	_
5	the	_	DT	DT	_	6	det	_	_
6	girl	_	NN	NN	_	4	dobj	_	_
7	where	_	WRB	WRB	_	9	advmod	_	_
8	to	_	TO	TO	_	9	aux	_	_
9	go	_	VB	VB	_	4	xcomp	_	_
10	.	_	.	.	_	4	punct	_	_","['det$@%the$@%guy', 'nsubj$@%guy$@%tell', 'aux$@%be$@%tell', 'root$@%tell$@%VROOT', 'det$@%the$@%girl', 'dobj$@%girl$@%tell', 'advmod$@%where$@%go', 'aux$@%to$@%go', 'xcomp$@%go$@%tell', 'punct$@%.$@%tell']","['det$@%the$@%x', 'nsubj$@%guy$@%x', 'aux$@%be$@%x', 'root$@%tell$@%x', 'det$@%the$@%x', 'dobj$@%girl$@%x', 'advmod$@%where$@%x', 'aux$@%to$@%x', 'xcomp$@%go$@%x', 'punct$@%.$@%x']","['det$@%x$@%guy', 'nsubj$@%x$@%tell', 'aux$@%x$@%tell', 'root$@%x$@%VROOT', 'det$@%x$@%girl', 'dobj$@%x$@%tell', 'advmod$@%x$@%go', 'aux$@%x$@%go', 'xcomp$@%x$@%tell', 'punct$@%x$@%tell']","['x$@%the$@%guy', 'x$@%guy$@%tell', 'x$@%be$@%tell', 'x$@%tell$@%VROOT', 'x$@%the$@%girl', 'x$@%girl$@%tell', 'x$@%where$@%go', 'x$@%to$@%go', 'x$@%go$@%tell', 'x$@%.$@%tell']","['x$@%the$@%x', 'x$@%guy$@%x', 'x$@%be$@%x', 'x$@%tell$@%x', 'x$@%the$@%x', 'x$@%girl$@%x', 'x$@%where$@%x', 'x$@%to$@%x', 'x$@%go$@%x', 'x$@%.$@%x']"
I28U-gNSC-p161-r2,A woman is looking at a map and getting directions.,1,1,1,1,1,"1	a	_	DT	DT	_	2	det	_	_
2	woman	_	NN	NN	_	9	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	look	_	VBG	VBG	_	0	root	_	_
5	at	_	IN	IN	_	0	erased	_	_
6	a	_	DT	DT	_	7	det	_	_
7	map	_	NN	NN	_	4	prep_at	_	_
8	and	_	CC	CC	_	0	erased	_	_
9	get	_	VBG	VBG	_	4	conj_and	_	_
10	direction	_	NNS	NNS	_	9	dobj	_	_
11	.	_	.	.	_	4	punct	_	_","['det$@%a$@%woman', 'nsubj$@%woman$@%get', 'aux$@%be$@%look', 'root$@%look$@%VROOT', 'erased$@%at$@%WORDERASED', 'det$@%a$@%map', 'prep_at$@%map$@%look', 'erased$@%and$@%WORDERASED', 'conj_and$@%get$@%look', 'dobj$@%direction$@%get', 'punct$@%.$@%look']","['det$@%a$@%x', 'nsubj$@%woman$@%x', 'aux$@%be$@%x', 'root$@%look$@%x', 'erased$@%at$@%x', 'det$@%a$@%x', 'prep_at$@%map$@%x', 'erased$@%and$@%x', 'conj_and$@%get$@%x', 'dobj$@%direction$@%x', 'punct$@%.$@%x']","['det$@%x$@%woman', 'nsubj$@%x$@%get', 'aux$@%x$@%look', 'root$@%x$@%VROOT', 'erased$@%x$@%WORDERASED', 'det$@%x$@%map', 'prep_at$@%x$@%look', 'erased$@%x$@%WORDERASED', 'conj_and$@%x$@%look', 'dobj$@%x$@%get', 'punct$@%x$@%look']","['x$@%a$@%woman', 'x$@%woman$@%get', 'x$@%be$@%look', 'x$@%look$@%VROOT', 'x$@%at$@%WORDERASED', 'x$@%a$@%map', 'x$@%map$@%look', 'x$@%and$@%WORDERASED', 'x$@%get$@%look', 'x$@%direction$@%get', 'x$@%.$@%look']","['x$@%a$@%x', 'x$@%woman$@%x', 'x$@%be$@%x', 'x$@%look$@%x', 'x$@%at$@%x', 'x$@%a$@%x', 'x$@%map$@%x', 'x$@%and$@%x', 'x$@%get$@%x', 'x$@%direction$@%x', 'x$@%.$@%x']"
I28U-gNSC-p165-r2,They are lost.,0,0,1,0,1,"1	they	_	PRP	PRP	_	3	nsubjpass	_	_
2	be	_	VBP	VBP	_	3	auxpass	_	_
3	lose	_	VBN	VBN	_	0	root	_	_
4	.	_	.	.	_	3	punct	_	_","['nsubjpass$@%they$@%lose', 'auxpass$@%be$@%lose', 'root$@%lose$@%VROOT', 'punct$@%.$@%lose']","['nsubjpass$@%they$@%x', 'auxpass$@%be$@%x', 'root$@%lose$@%x', 'punct$@%.$@%x']","['nsubjpass$@%x$@%lose', 'auxpass$@%x$@%lose', 'root$@%x$@%VROOT', 'punct$@%x$@%lose']","['x$@%they$@%lose', 'x$@%be$@%lose', 'x$@%lose$@%VROOT', 'x$@%.$@%lose']","['x$@%they$@%x', 'x$@%be$@%x', 'x$@%lose$@%x', 'x$@%.$@%x']"
I28U-gNSC-p166-r2,A girl asked a man to help her use a map.,1,0,1,1,1,"1	a	_	DT	DT	_	2	det	_	_
2	girl	_	NN	NN	_	3	nsubj	_	_
3	ask	_	VBD	VBD	_	0	root	_	_
4	a	_	DT	DT	_	5	det	_	_
5	man	_	NN	NN	_	3	dobj	_	_
6	to	_	TO	TO	_	7	aux	_	_
7	help	_	VB	VB	_	5	infmod	_	_
8	she	_	PRP	PRP	_	9	nsubj	_	_
9	use	_	VB	VB	_	7	ccomp	_	_
10	a	_	DT	DT	_	11	det	_	_
11	map	_	NN	NN	_	9	dobj	_	_
12	.	_	.	.	_	3	punct	_	_","['det$@%a$@%girl', 'nsubj$@%girl$@%ask', 'root$@%ask$@%VROOT', 'det$@%a$@%man', 'dobj$@%man$@%ask', 'aux$@%to$@%help', 'infmod$@%help$@%man', 'nsubj$@%she$@%use', 'ccomp$@%use$@%help', 'det$@%a$@%map', 'dobj$@%map$@%use', 'punct$@%.$@%ask']","['det$@%a$@%x', 'nsubj$@%girl$@%x', 'root$@%ask$@%x', 'det$@%a$@%x', 'dobj$@%man$@%x', 'aux$@%to$@%x', 'infmod$@%help$@%x', 'nsubj$@%she$@%x', 'ccomp$@%use$@%x', 'det$@%a$@%x', 'dobj$@%map$@%x', 'punct$@%.$@%x']","['det$@%x$@%girl', 'nsubj$@%x$@%ask', 'root$@%x$@%VROOT', 'det$@%x$@%man', 'dobj$@%x$@%ask', 'aux$@%x$@%help', 'infmod$@%x$@%man', 'nsubj$@%x$@%use', 'ccomp$@%x$@%help', 'det$@%x$@%map', 'dobj$@%x$@%use', 'punct$@%x$@%ask']","['x$@%a$@%girl', 'x$@%girl$@%ask', 'x$@%ask$@%VROOT', 'x$@%a$@%man', 'x$@%man$@%ask', 'x$@%to$@%help', 'x$@%help$@%man', 'x$@%she$@%use', 'x$@%use$@%help', 'x$@%a$@%map', 'x$@%map$@%use', 'x$@%.$@%ask']","['x$@%a$@%x', 'x$@%girl$@%x', 'x$@%ask$@%x', 'x$@%a$@%x', 'x$@%man$@%x', 'x$@%to$@%x', 'x$@%help$@%x', 'x$@%she$@%x', 'x$@%use$@%x', 'x$@%a$@%x', 'x$@%map$@%x', 'x$@%.$@%x']"
I28U-gNSC-p167-r2,The woman needs help figuring out where to go. ,0,0,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	woman	_	NN	NN	_	3	nsubj	_	_
3	need	_	VBZ	VBZ	_	0	root	_	_
4	help	_	VB	VB	_	3	dep	_	_
5	figure	_	VBG	VBG	_	4	xcomp	_	_
6	out	_	RP	RP	_	5	prt	_	_
7	where	_	WRB	WRB	_	9	advmod	_	_
8	to	_	TO	TO	_	9	aux	_	_
9	go	_	VB	VB	_	5	xcomp	_	_
10	.	_	.	.	_	3	punct	_	_","['det$@%the$@%woman', 'nsubj$@%woman$@%need', 'root$@%need$@%VROOT', 'dep$@%help$@%need', 'xcomp$@%figure$@%help', 'prt$@%out$@%figure', 'advmod$@%where$@%go', 'aux$@%to$@%go', 'xcomp$@%go$@%figure', 'punct$@%.$@%need']","['det$@%the$@%x', 'nsubj$@%woman$@%x', 'root$@%need$@%x', 'dep$@%help$@%x', 'xcomp$@%figure$@%x', 'prt$@%out$@%x', 'advmod$@%where$@%x', 'aux$@%to$@%x', 'xcomp$@%go$@%x', 'punct$@%.$@%x']","['det$@%x$@%woman', 'nsubj$@%x$@%need', 'root$@%x$@%VROOT', 'dep$@%x$@%need', 'xcomp$@%x$@%help', 'prt$@%x$@%figure', 'advmod$@%x$@%go', 'aux$@%x$@%go', 'xcomp$@%x$@%figure', 'punct$@%x$@%need']","['x$@%the$@%woman', 'x$@%woman$@%need', 'x$@%need$@%VROOT', 'x$@%help$@%need', 'x$@%figure$@%help', 'x$@%out$@%figure', 'x$@%where$@%go', 'x$@%to$@%go', 'x$@%go$@%figure', 'x$@%.$@%need']","['x$@%the$@%x', 'x$@%woman$@%x', 'x$@%need$@%x', 'x$@%help$@%x', 'x$@%figure$@%x', 'x$@%out$@%x', 'x$@%where$@%x', 'x$@%to$@%x', 'x$@%go$@%x', 'x$@%.$@%x']"
I28U-gNSC-p178-r2,couple are exploring,0,1,0,0,0,"1	couple	_	NN	NN	_	3	nsubj	_	_
2	be	_	VBP	VBP	_	3	aux	_	_
3	explore	_	VBG	VBG	_	0	root	_	_
4	.	_	.	.	_	3	punct	_	_","['nsubj$@%couple$@%explore', 'aux$@%be$@%explore', 'root$@%explore$@%VROOT', 'punct$@%.$@%explore']","['nsubj$@%couple$@%x', 'aux$@%be$@%x', 'root$@%explore$@%x', 'punct$@%.$@%x']","['nsubj$@%x$@%explore', 'aux$@%x$@%explore', 'root$@%x$@%VROOT', 'punct$@%x$@%explore']","['x$@%couple$@%explore', 'x$@%be$@%explore', 'x$@%explore$@%VROOT', 'x$@%.$@%explore']","['x$@%couple$@%x', 'x$@%be$@%x', 'x$@%explore$@%x', 'x$@%.$@%x']"
I28U-gNSC-p179-r2,the girl is listening to what the man is explaing on her ipad,0,1,0,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	girl	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	listen	_	VBG	VBG	_	0	root	_	_
5	to	_	TO	TO	_	0	erased	_	_
6	what	_	WP	WP	_	10	dobj	_	_
7	the	_	DT	DT	_	8	det	_	_
8	man	_	NN	NN	_	10	nsubj	_	_
9	be	_	VBZ	VBZ	_	10	aux	_	_
10	explae	_	VBG	VBG	_	4	prepc_to	_	_
11	on	_	IN	IN	_	0	erased	_	_
12	she	_	PRP$	PRP$	_	13	poss	_	_
13	ipad	_	NN	NN	_	10	prep_on	_	_
