ResponseID,Response,Core,Answer,Gramm,Interp,Verif
I21T-gNSC-p412-r1,He is using the Force to propel the ball into the air.,0,1,1,0,0
I21T-gNSC-p414-r1,play ball,1,0,0,1,1
I21T-gNSC-p419-r1,The boy is throwing the ball.,1,1,1,1,1
I21T-gNSC-p422-r1,the boy is throwing a ball.,1,1,1,1,1
I21T-gNSC-p428-r1,The boy is throwing the ball to the girl.,1,1,1,1,1
I21T-gNSC-p430-r1,The boy is tossing the ball.,1,1,1,1,1
I21T-gNSC-p437-r1,The boy is throwing a ball.,1,1,1,1,1
I21T-gNSC-p439-r1,The boy is throwing a ball to the girl.,1,1,1,1,1
I21T-gNSC-p440-r1,THROWING A BALL,1,1,1,1,1
I21T-gNSC-p441-r1,Catching a ball,0,1,1,1,0
I21T-gNSC-p443-r1,The children are playing with a ball.,1,0,1,1,1
I21T-gNSC-p444-r1,The boy is playing catch with the girl.,1,1,1,1,1
I21T-gNSC-p454-r1,The boy is playing catch with a girl. ,1,1,1,1,1
I21T-gNSC-p458-r1,he is playing,0,1,1,0,1
I21T-gNSC-p459-r1,two children playing with a beach ball,1,0,0,1,1
I21T-gNSC-p463-r1,The boy is tossing the beach ball to the girl.,1,1,1,1,1
I21T-gNSC-p464-r1,playing ball with his disabled sister,1,1,1,1,0
I21T-gNSC-p465-r1,throwing,0,1,0,0,1
I21T-gNSC-p466-r1,The boy is playing catch with a friend.,1,1,1,1,1
I21T-gNSC-p468-r1,The boy is throwing a ball to a girl.,1,1,1,1,1
I21T-gNSC-p470-r1,The boy is playing catch.,1,1,1,1,1
I21T-gNSC-p473-r1,throwing a beach ball,1,1,1,1,1
I21T-gNSF-p498-r1,The boy is throwing a ball to a girl.,1,1,1,1,1
I21T-gNSF-p499-r1,The boy is passing the ball to the girl.,1,1,1,1,1
