Source,Response,A1,A2
I01U_Core,A little boy is dancing to some music he enjoys.,1,1
I01U_Core,The little boy is dancing to enjoyable music and is having fun. ,1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,he is dancing,1,1
I01U_Core,having a great time,0,0
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,Young man is dancing to music.,1,1
I01U_Core,Music is playing and a man is dancing.,1,1
I01U_Core,A boy is dancing to some music.,1,1
I01U_Core,The music is causing the boy to dance.,1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,There is music playing and the boy is dancing to it.,1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,A boy is listening and dancing to music.,1,1
I01U_Core,dancing,0,0
I01U_Core,music playing,0,0
I01U_Core,he is listening to music,0,0
I01U_Core,the boy is dancing to the music.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,The guy is dancing to music.,1,1
I01U_Core,Boy dancing ,1,1
I01U_Core,Happy boy,0,0
I01U_Core,A man is dancing to music.,1,1
I01U_Core,A riling beat is moving a man to dance.,1,1
I01U_Core,"A boy is dancing, while listening to music.",1,1
I01U_Core,"Music is playing, while a boy is dancing.",1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,Music is playing and a boy is dancing to it.,1,1
I01U_Core,There is a boy dancing to music ,1,1
I01U_Core,A boy is getting lost in some music ,0,0
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,Music is playing and a boy is dancing to it.,1,1
I01U_Core,A preteen boy is dancing to contemporary music.,1,1
I01U_Core,A boy in a blu shirt and gray pants is dancing.,1,1
I01U_Core,A boy is dancing.,1,1
I01U_Core,A blonde boy is dancing to music.,1,1
I01U_Core,The boy is dancing to music,1,1
I01U_Core,The music makes the boy happy and he dances,1,1
I01U_Core,Boy is dancing to music,1,1
I01U_Core,Music is being played so boy can dance,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,A boy enjoys music.,0,0
I01U_Core,This is a man dancing to music.,1,1
I01U_Core,The sound of music is making the man dance.,1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,It is fun to dance.,0,0
I01U_Core,A young boy is dancing to music.,1,1
I01U_Core,A boy is dancing while listening to music.,1,1
I01U_Core,This guy is singing ,0,0
I01U_Core,This guy dancing ,1,1
I01U_Core,The guy is dancing,1,1
I01U_Core,The guy is happy,0,0
I01U_Core,A boy is dancing. ,1,1
I01U_Core,Music is playing. ,0,0
I01U_Core,A boy is dancing to the music.,1,1
I01U_Core,Music surrounds the dancing boy.,1,1
I01U_Core,THE YOUNG MAN IS DANCING TO MUSIC.,1,1
I01U_Core,THE MUSIC MAKES THE BOY DANCE.,1,1
I01U_Core,A guy is dancing to his favorite music,1,1
I01U_Core,A person enjoying listening to music,0,0
I01U_Core,The boy is dancing,1,1
I01U_Core,The boy is grooving to the music,1,1
I01U_Core,A red-headed young man is dancing.,1,1
I01U_Core,A teenager is dancing with joy.,1,1
I01U_Core,A kid is dancing to music.,1,1
I01U_Core,A kid is very happy.,0,0
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,The wonderful rhythms and sounds make the boy dance.,1,1
I01U_Core,THE BOY IS DANCING TO THE MUSIC.,1,1
I01U_Core,MUSIC GETS THE BOY DANCING.,1,1
I01U_Core,This boy loves his music!,0,0
I01U_Core,This song makes me happy.,0,0
I01U_Core,The boy listening to music,0,0
I01U_Core,The music makes the boy dance,1,1
I01U_Core,The young boy is grooving to the music.,1,1
I01U_Core,The music is making the boy dance his heart out.,1,1
I01U_Core,dancing,0,0
I01U_Core,dancing well,0,0
I01U_Core,A boy is hip hop dancing to loud music.,1,1
I01U_Core,"A boy is enjoying loud music, dancing and enjoying life.",1,1
I01U_Core,The teen is dancing.,1,1
I01U_Core,The teen is enjoying music.,0,0
I01U_Core,dancing,0,0
I01U_Core,singing  ,0,0
I01U_Core,HE IS DANCING.,1,1
I01U_Core,THE BOY IS DANCING. ,1,1
I01U_Core,A boy is dancing to music,1,1
I01U_Core,A man is moving to music,1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,Music has taken over this boys body.,0,0
I01U_Core,A guy is dancing to some music.,1,1
I01U_Core,This guy is really feeling the music.,0,0
I01U_Core,The boy is dancing to the music.,1,1
I01U_Core,The music makes the boy happy and excited.,0,0
I01U_Core,The boy is dancing to music. ,1,1
I01U_Core,"The boy's favorite song came on the radio, and he could not help but to dance to it.",1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,The boy is listening to music & dancing.,1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,Dancing to music having fun.,1,1
I01U_Core,A boy is dancing. ,1,1
I01U_Core,A boy is dancing to music. ,1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,This boy is having a great time dancing.,1,1
I01U_Core,A boy is dancing. ,1,1
I01U_Core,There is music playing. ,0,0
I01U_Core,a boy is dancing to music,1,1
I01U_Core,there is music playing and a boy is dancing,1,1
I01U_Core,boy is dancing,1,1
I01U_Core,boy is happy,0,0
I01U_Core,The young man and dancing to the music,1,1
I01U_Core,The young man having a good time dancing to the song,1,1
I01U_Core,A boy is dancing. ,1,1
I01U_Core,A young man is moving to music. ,1,1
I01U_Core,The boy is dancing ,1,1
I01U_Core,A boy is happy when dancing,1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,"Andy loves the music, it makes him dance.",1,1
I01U_Core,Dont know,0,0
I01U_Core,Dont know,0,0
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is doing a happy dance. ,1,1
I01U_Core,The man is dancing,1,1
I01U_Core,The boy is singing and dancing. ,1,1
I01U_Core,The boy is listening to music and dancing.,1,1
I01U_Core,The boy is dancing on music.,1,1
I01U_Core,The boy is dancing with the music alone. ,1,1
I01U_Core,The boy is dancing with music. ,1,1
I01U_Core,The boy is dancing and singing.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,he is dancing with the music,1,1
I01U_Core,The boy is dancing with music,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,The boy is singing,0,0
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,A boy is dancing along the music.,1,1
I01U_Core,The boy is dancing with the music. ,1,1
I01U_Core,The guy is dancing,1,1
I01U_Core,The boy is dancing excitedly with loud and crazy music.,1,1
I01U_Core,The boy is singing a song and dancing.,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,A boy is singing and dancing.,1,1
I01U_Core,The boy is singing and dancing by himself.,1,1
I01U_Core,A boy is dancing to music.,1,1
I01U_Core,the boy is dancing,1,1
I01U_Core,The boy is singing and dancing at the same time.,1,1
I01U_Core,The boy is dancing with the music. ,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,the boy is singing,0,0
I01U_Core,The boy is dancing with the music,1,1
I01U_Core,The boy is dancing with the music.,1,1
I01U_Core,The boy is listening to song and dancing at the same time. ,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is dancing with the music,1,1
I01U_Core,The boy is dancing to a music.,1,1
I01U_Core,He is dancing ,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,He is dancing to the beat. ,1,1
I01U_Core,The boy is dancing with some music. ,1,1
I01U_Core,a man is dancing with music,1,1
I01U_Core,The boy who in blue is dancing.,1,1
I01U_Core,The man is dancing while listening music. ,1,1
I01U_Core,He is singing and dancing.,1,1
I01U_Core,The boy is dancing so happily,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,A boy is dancing and singing.,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,The boy is singing and dancing.,1,1
I01U_Core,A boy is dancing with music,1,1
I01U_Core,A boy is dancing.,1,1
I01U_Core,The boy is dancing with the music. ,1,1
I01U_Core,A boy is singing and dancing ,1,1
I01U_Core,the boy's dancing to the music,1,1
I01U_Core,The boy is dancing and singing at the same time.,1,1
I01U_Core,"The man is singing and dancing, because he is happy. ",1,1
I01U_Core,The boy is singing and dancing.,1,1
I01U_Core,A boy is dancing ,1,1
I01U_Core,He is singing and dancing. ,1,1
I01U_Core,A boy is dancing.,1,1
I01U_Core,The man is dancing with song.,1,1
I01U_Core,the boring is dancing while listening to music  ,0,0
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is singing while dancing. ,1,1
I01U_Core,A boy is dancing with pop music.,1,1
I01U_Core,The boy is dancing with music.,1,1
I01U_Core,A boy is dancing around with his smile on his face.,1,1
I01U_Core,The boy is dancing to the music.,1,1
I01U_Core,The boy is dancing to the music.,1,1
I01U_Core,He enjoys moving to the music.,1,1
I01U_Core,He is dancing,1,1
I01U_Core,He loves music,0,0
I01U_Core,The boy is dancing.,1,1
I01U_Core,Music makes the kid happy.,0,0
I01U_Core,This kid is dancing.,1,1
I01U_Core,The music is making the boy dance.,1,1
I01U_Core,The boy is dancing.,1,1
I01U_Core,The boy is having fun listening to music.,0,0
I01U_Core,The boy is dancing.,1,1
I01U_Core,The music made the boy want to dance.,1,1
I01U_Core,The boy is dancing to music.,1,1
I01U_Core,Music is playing.,0,0
I01U_Core,The boy is dancing. ,1,1
I01U_Core,The guy is dancing to the music. ,1,1
I02U_Core,The boy is eating pizza,1,1
I02U_Core,Pizza is being eating by the boy,1,1
I02U_Core,A child is eating a slice of pizza,1,1
I02U_Core,A young boy is eating pizza,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy likes pizza.,0,0
I02U_Core,The boy is eating a piece of pizza. ,1,1
I02U_Core,The boy is excited about the size of the pizza. ,0,0
I02U_Core,a boy is eating pizza ,1,1
I02U_Core,a boy is smiling ,0,0
I02U_Core,The boy can not wait to eat pizza.,1,1
I02U_Core,Pizza makes the boy happy.,0,0
I02U_Core,Timmy is eating pizza.,1,1
I02U_Core,The pizza is eaten by Timmy.,1,1
I02U_Core,A lad is ready to take a bite of a slice of pizza.,1,1
I02U_Core,The child is pausing ere he eats the (pizza) pie realizing it needs a condiment to taste even more toothsome.,1,1
I02U_Core,The boy eats are large piece of pizza.,1,1
I02U_Core,A young boy has a big appetite.,0,0
I02U_Core,The child is eating pizza. ,1,1
I02U_Core,This boy is happily eating. ,0,0
I02U_Core,The boy is eating a slice of pizza.,1,1
I02U_Core,The Boy is about to partake of a slice of pizza.,1,1
I02U_Core,A boy is eating pizza.,1,1
I02U_Core,That boy is about to eat the pizza.,1,1
I02U_Core,A boy is eating a slice of pizza. ,1,1
I02U_Core,A slice of pizza is being eaten by a boy. ,1,1
I02U_Core,This boy is about to eat a slice of pizza.,1,1
I02U_Core,This pizza slice will soon disappear.,0,0
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,A youngster anticipates the taste of pizza.,1,1
I02U_Core,A boy is about to bite a piece of pizza.,1,1
I02U_Core,"Eager with anticipation born from scheduled pizza on the menu, a boy is salivating to begin eating.",1,1
I02U_Core,A boy is enjoying a slice of pizza.,1,1
I02U_Core,A piece of pizza is being eaten by a boy.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy is chowing down. ,0,0
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy eats pizza.,1,1
I02U_Core,A boy is eating pizza.,1,1
I02U_Core,The boy in the picture is enjoying a slice of pizza. ,1,1
I02U_Core,The little boy is eating a slice of pizza.,1,1
I02U_Core,A slice of pizza is being eaten by a little boy.,1,1
I02U_Core,A child is about to eat a piece of pizza.,1,1
I02U_Core,A boy is eating pizza.,1,1
I02U_Core,He loves eating pizza.,0,0
I02U_Core,Most kids like to eat pizza.,0,0
I02U_Core,The boy's eating his favorite food. ,0,0
I02U_Core,The little boy decided to eat pizza for lunch. ,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy enjoys pizza.,1,1
I02U_Core,eating pizza,0,0
I02U_Core,thoroughly enjoying this,0,0
I02U_Core,A blonde boy with freckles is eating a slice of pizza.,1,1
I02U_Core,The freckled boy is excited to taste this slice of pizza.,1,1
I02U_Core,Boy is eating pizza.,1,1
I02U_Core,Pizza is being eaten by a young boy.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The pizza is being eaten by a boy.,1,1
I02U_Core,A boy is eating a slice of pizza.,1,1
I02U_Core,A boy is about to enjoy eating a slice of pizza.,1,1
I02U_Core,little boy,0,0
I02U_Core,eating pizza,0,0
I02U_Core,the boy eats the pizza.,1,1
I02U_Core,The pizza is eaten by the boy.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The child is going to bite the pizza.,1,1
I02U_Core,Littler. It eating pizza ,0,0
I02U_Core,Guy eating pizza ,1,1
I02U_Core,A little boy is joyously eating a slice of pizza.,1,1
I02U_Core,A slice of pizza is about to be eaten by a little boy.,1,1
I02U_Core,A boy is eating pizza.,1,1
I02U_Core,A boy was given pizza to eat.,0,0
I02U_Core,A toddler is enjoying a slice of pizza,1,1
I02U_Core,A boy is starting to eat s slice of pizza ,1,1
I02U_Core,A boy is eating a slice of pizza.,1,1
I02U_Core,A boy is about to bite into a slice of pizza.,1,1
I02U_Core,A boy is eating a slice of pizza.,1,1
I02U_Core,A young boy wearing tennis shoes is eating pizza.,1,1
I02U_Core,A child is eating pizza.,1,1
I02U_Core,Pizza is being eaten by a child.,1,1
I02U_Core,The boy eats pizza,1,1
I02U_Core,Pepperoni pizza makes the boy smile,0,0
I02U_Core,Child is eating pizza ,1,1
I02U_Core,Pizza is what the child is eating,1,1
I02U_Core,The kid eats pizza.,1,1
I02U_Core,A boy is taking a bite of pizza.,1,1
I02U_Core,The happy boy is going to take a bite of pizza.,1,1
I02U_Core,A slice of pizza is going to be a meal for a boy.,1,1
I02U_Core,He is hungry for pizza.,0,0
I02U_Core,At lunch time the boy ate a slice of pizza.,1,1
I02U_Core,A young boy is eating pizza.,1,1
I02U_Core,A slice of pizza is being eaten by a boy.,1,1
I02U_Core,This eating pizza,0,0
I02U_Core,This  guy having a pizza,1,1
I02U_Core,The child is hungry ,0,0
I02U_Core,The child is about to eat a piece of pizza,1,1
I02U_Core,A boy is eating pizza. ,1,1
I02U_Core,Pizza is being eaten by a boy. ,1,1
I02U_Core,A little boy is about to bite a slice of pizza.,1,1
I02U_Core,A slice of pizza is about to have a bite taken by a boy.,1,1
I02U_Core,THE BOY IS EATING PIZZA.,1,1
I02U_Core,THE BOYS TAKE A BITE OUT OF THE PIZZA.,1,1
I02U_Core,A child is eating pizza,1,1
I02U_Core,A kid is eating a slice of pizza,1,1
I02U_Core,The boy is eating pizza,1,1
I02U_Core,The boy is about to take a big bite out of the pizza,1,1
I02U_Core,A young boy is about to bite into a pizza.,1,1
I02U_Core,A freckled child is eating a pizza.,1,1
I02U_Core,A kid is just about to eat some pizza.,1,1
I02U_Core,He sure is happy.,0,0
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,Pizza is this boy's favorite food.,0,0
I02U_Core,THE BOY IS EATING PIZZA.,1,1
I02U_Core,THE BOY LOVES PIZZA.,0,0
I02U_Core,This boy is enjoying a slice of pizza.,1,1
I02U_Core,A boy eats pizza.,1,1
I02U_Core,Boy eating pizza,1,1
I02U_Core,Pizza eaten by a boy,1,1
I02U_Core,Crosby can't wait to take a bite of the pizza.,1,1
I02U_Core,Timmy LOVES pizza.,0,0
I02U_Core,eating pizza,0,0
I02U_Core,eating pizza happily,0,0
I02U_Core,a child is eating a slice of pepperoni pizza.,1,1
I02U_Core,A small boy is happily munching on a slice of pepperoni pie.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,A slice of pizza is being eaten.,0,0
I02U_Core,eating,0,0
I02U_Core,pizza,0,0
I02U_Core,KID IS EATING PIZZA.,1,1
I02U_Core,HE IS EATING A SLICE OF PIZZA. ,1,1
I02U_Core,A little boy is eating a slice of pizza,1,1
I02U_Core,A child is about to eat a piece of pizza,1,1
I02U_Core,A child is about to enjoy a slice of pizza ,1,1
I02U_Core,A child is happy about eating his favorite food. ,0,0
I02U_Core,This little kid is enjoying a pizza.,1,1
I02U_Core,This little boy is about to enjoy a slice of pizza.,1,1
I02U_Core,The boy is eating a piece of pizza. ,1,1
I02U_Core,Pizza is the boy's favorite food.  ,0,0
I02U_Core,The boy is enjoying a slice of pizza.,1,1
I02U_Core,The boy is about to take a bite of pizza. ,1,1
I02U_Core,The boy is about to eat a piece of pizza.,1,1
I02U_Core,The boy loves to eat pizza.,0,0
I02U_Core,A little boy eating pizza.,1,1
I02U_Core,Having pizza.,0,0
I02U_Core,A boy is eating pizza.,1,1
I02U_Core,A boy is about to eat pizza.,1,1
I02U_Core,A boy is enjoying a slice of pizza.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,A boy is eating pizza. ,1,1
I02U_Core,A slice of pizza is being eaten.   ,0,0
I02U_Core,a young boy is eating pizza,1,1
I02U_Core,a child is eating a slice of pizza,1,1
I02U_Core,child is eating pizza,1,1
I02U_Core,child is eating lunch,0,0
I02U_Core,The kids show love pizza,0,0
I02U_Core,The boy is eating pizza ,1,1
I02U_Core,A boy is eating pizza. ,1,1
I02U_Core,Pizza is making this young man happy. ,0,0
I02U_Core,A kid is eating pizza,1,1
I02U_Core,The boy likes pizza,0,0
I02U_Core,Tommy is eating pizza,1,1
I02U_Core,Pizza is Tommy's favorite food. ,0,0
I02U_Core,Eat,0,0
I02U_Core,Food,0,0
I02U_Core,The kid''s eating pizza.,1,1
I02U_Core,The kid is fixin' to eat a piece of pizza.,1,1
I02U_Core,The boy is eating a piece of pizza,1,1
I02U_Core,The little boy is eating the pizza. ,1,1
I02U_Core,The boy is eating a slice of pizza.,1,1
I02U_Core,The boy is eating his pizza.,1,1
I02U_Core,A boy is eating a piece of pizza. ,1,1
I02U_Core,The boy is eating a slice of pizza. ,1,1
I02U_Core,The boy is having a slide of pizza.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,he is eating pizza,1,1
I02U_Core,The boy is going to eat a delicious pizza.,1,1
I02U_Core,A little boy is having a slice of pizza. ,1,1
I02U_Core,The boy is hungry.,0,0
I02U_Core,A boy is eating a piece of pizza.,1,1
I02U_Core,The boy is eating the pizza,1,1
I02U_Core,The boy is eating a pizza.,1,1
I02U_Core,The boy is eating.,0,0
I02U_Core,A little boy is eating a slice of pizza.,1,1
I02U_Core,The boy is eating a pizza. ,1,1
I02U_Core,The little boy is eating a whole piece of pizza,1,1
I02U_Core,The boy is preparing to eat a pepperoni pizza.,1,1
I02U_Core,The boy is trying to eat a piece of pizza.,1,1
I02U_Core,The boy is eating a piece of pizza.,1,1
I02U_Core,A boy is eating a pizza.,1,1
I02U_Core,The boy is eating the pizza.,1,1
I02U_Core,A boy is eating a slice of pizza.,1,1
I02U_Core,a boy is eating a pizza,1,1
I02U_Core,The little boy is having a piece of pizza.,1,1
I02U_Core,The boy is eating a slice of pizza. ,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,the boy is eating a pizza,1,1
I02U_Core,The boy is eating a pizza ,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy is eating a pizza. ,1,1
I02U_Core,The boy is eating a pizza. ,1,1
I02U_Core,A lovely boy eats a pizza,1,1
I02U_Core,A boy is putting a piece of pizza in his mouth,1,1
I02U_Core,The boy is about to eat the pizza.,1,1
I02U_Core,He is eating a pizza ,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,A boy is eating a piece of pizza.,1,1
I02U_Core,He is eating a slice of pizza. ,1,1
I02U_Core,The little boy is eating a piece of pizza. ,1,1
I02U_Core,a boy is having pizza,1,1
I02U_Core,A boy who wear a green T-shirt is eating a piece of pizza.,1,1
I02U_Core,A body eats a slice of pizza. ,0,0
I02U_Core,He is eating the pizza.,1,1
I02U_Core,The boy is eating a delicious-looking pizza,1,1
I02U_Core,The boy is going to eat a piece of pizza.,1,1
I02U_Core,The boy is eating a piece of pizza.,1,1
I02U_Core,A boy is going to eat a big pizza. ,1,1
I02U_Core,The boy is eating a piece of pizza.,1,1
I02U_Core,The boy is eating a pizza because he is hungry.,1,1
I02U_Core,A boy is eating a piece of pizza,1,1
I02U_Core,A little boy is eating a piece of pizza.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,A little boy is eating a pizza,1,1
I02U_Core,he's having a pizza,1,1
I02U_Core,The boy is enjoying his pizza,1,1
I02U_Core,The boy is hungry and eat a piece of pizza.,1,1
I02U_Core,The child is eating a piece of pizza.,1,1
I02U_Core,A boy is eating a pizza,1,1
I02U_Core,The boy is eating for pizza. ,1,1
I02U_Core,A boy is eating a slice of pizza.,1,1
I02U_Core,The little boy is eating pizza.,1,1
I02U_Core,The boy is eating pizza,1,1
I02U_Core,The kid is eating a pizza.,1,1
I02U_Core,The boy in green shirts is eating a piece of the delicious pizza. ,1,1
I02U_Core,A boy is eating a piece of pizza.,1,1
I02U_Core,The boy is eating a piece of pizza.,1,1
I02U_Core,A boy is eating a big slice of pizza.,1,1
I02U_Core,The boy is eating the pizza.,1,1
I02U_Core,The boy is excited about the pizza he is about to eat.,1,1
I02U_Core,He is eating a slice of pizza.,1,1
I02U_Core,The little boy is going to eat pizza.,1,1
I02U_Core,He loves pizza.,0,0
I02U_Core,He is eating lunch,0,0
I02U_Core,The boy is about to bite the pizza.,1,1
I02U_Core,The boy is eating food.,1,1
I02U_Core,This boy is getting ready to eat a slice of pizza.,1,1
I02U_Core,The slice of pizza is about to enter the boy's mouth.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,The boy is about to eat a delicious slice of pizza.,1,1
I02U_Core,The boy is eating pizza.,1,1
I02U_Core,"The boy is about to taste a nice, hot pizza.",1,1
I02U_Core,The boy is eating a slice of pizza.,1,1
I02U_Core,Pizza is being eaten by a boy.,1,1
I02U_Core,The boy is going to eat some pizza. ,1,1
I02U_Core,The boy is about to take a bite of pizza. ,1,1
I03U_Core,The lady is receiving a package,1,1
I03U_Core,The man is handing the lady a package,1,1
I03U_Core,A delivery person is accepting a package,1,1
I03U_Core,A woman is accepting a package from a delivery man,1,1
I03U_Core,The man is delivering a package.,1,1
I03U_Core,The woman is receiving a package.,1,1
I03U_Core,a guy is handing a box to a girl ,1,1
I03U_Core,a girl is holding a box ,0,0
I03U_Core,The receptionist is receiving a package.,1,1
I03U_Core,The delivery man is handing package to the receptionist.,1,1
I03U_Core,The boy gives the package to the girl.,1,1
I03U_Core,The girl receives the package from the guy.,1,1
I03U_Core,"The finance is gifting a box to his wife-to-be on their anniversary, for it is a token of his passion. ",0,0
I03U_Core,The woman is the recipient of ta parcel conveyed by the mailman.,1,1
I03U_Core,The woman receives a package.,1,1
I03U_Core,The delivery man has arrived.,0,0
I03U_Core,The woman is receiving a package.,1,1
I03U_Core,The man is delivering a package.,1,1
I03U_Core,A woman received a package from the delivery boy.,1,1
I03U_Core,The woman is sending a package with delivery pickup services.,1,1
I03U_Core,A man is delivering a package.,1,1
I03U_Core,A woman is receiving a delivery.,1,1
I03U_Core,The receptionist is receiving a package. ,1,1
I03U_Core,The delivery man gives a package to the receptionist. ,1,1
I03U_Core,The man is delivering a parcel to the woman.,1,1
I03U_Core,The man is looking over the head of the woman while delivering the package.,1,1
I03U_Core,A woman receives a package.,1,1
I03U_Core,A man delivers a package.,1,1
I03U_Core,A delivery man is handing a package to a lady.,1,1
I03U_Core,A seated lady is handing a package to a delivery man who just arrived.,1,1
I03U_Core,A package is being exchanged between two people.,1,1
I03U_Core,Two people are exchanging a package.,1,1
I03U_Core,The delivery man is delivering a package. ,1,1
I03U_Core,The secretary is accepting a package. ,1,1
I03U_Core,The man gives the woman a box.,1,1
I03U_Core,The woman receives a box from the man.,1,1
I03U_Core,The woman at the desk is receiving a package. ,1,1
I03U_Core,The delivery man is giving the woman a package.,1,1
I03U_Core,The man is delivering the package to the woman.,1,1
I03U_Core,The woman is receiving a package from the delivery man.,1,1
I03U_Core,A woman accepts a delivery.,1,1
I03U_Core,The delievery man hands the receptionist a package.,1,1
I03U_Core,The delivery man is giving the lady a package.,1,1
I03U_Core,The lady is accepting a package from the delivery man.,1,1
I03U_Core,The secretary is receiving a package from the delivery man.,1,1
I03U_Core,The delivery man is delivering a package to the secretary. ,1,1
I03U_Core,The girl is receiving a package.,1,1
I03U_Core,The man is delivering a package.,1,1
I03U_Core,receiving a gift,0,0
I03U_Core,happy about this,0,0
I03U_Core,A delivery man is handing a receptionist a package.,1,1
I03U_Core,The woman is accepting a package from a delivery man.,1,1
I03U_Core,A Courier is making a delivery.,1,1
I03U_Core,A woman is accepting a delivery.,1,1
I03U_Core,The receptionist is accepting a package from the delivery man.,1,1
I03U_Core,The delivery man is giving the receptionist a package.,1,1
I03U_Core,A delivery man is giving an office worker a package.,1,1
I03U_Core,A woman is accepting a package from a delivery man.,1,1
I03U_Core,delivering mail package,0,0
I03U_Core,to  a woman,0,0
I03U_Core,the woman gets the package from the deliveryman,1,1
I03U_Core,The delivery man gives the package to the woman.,1,1
I03U_Core,A woman is receiving a package from a delivery man.,1,1
I03U_Core,A man is delivering a package to a woman.,1,1
I03U_Core,Man giving a woman a package ,1,1
I03U_Core,A woman receives a package ,1,1
I03U_Core,A man is delivering a package to a woman at her desk,1,1
I03U_Core,A woman is flirtatiously receiving a package at her job.,1,1
I03U_Core,There is a delivery being made at an office ,1,1
I03U_Core,A man is handing a package to the secretary. ,1,1
I03U_Core,A delivery is being made.,0,0
I03U_Core,A man is handing a woman a box.,1,1
I03U_Core,A delivery man is handing a package to an office worker.,1,1
I03U_Core,A woman with an abnormally small waist is receiving a package from a delivery man.,1,1
