ResponseID,Response,Core,Answer,Gramm,Interp,Verif,parse,ldh,xdh,xdx,AnnoScore
12	.	_	.	.	_	4	punct	_	_","['det$@%the$@%kid', 'xsubj$@%kid$@%eat', 'cop$@%be$@%fixin', 'root$@%fixin$@%VROOT', ""punct$@%'$@%fixin"", 'aux$@%to$@%eat', 'xcomp$@%eat$@%fixin', 'det$@%a$@%piece', 'dobj$@%piece$@%eat', 'erased$@%of$@%WORDERASED', 'prep_of$@%pizza$@%piece', 'punct$@%.$@%fixin']","['x$@%the$@%kid', 'x$@%kid$@%eat', 'x$@%be$@%fixin', 'x$@%fixin$@%VROOT', ""x$@%'$@%fixin"", 'x$@%to$@%eat', 'x$@%eat$@%fixin', 'x$@%a$@%piece', 'x$@%piece$@%eat', 'x$@%of$@%WORDERASED', 'x$@%pizza$@%piece', 'x$@%.$@%fixin']","['x$@%the$@%x', 'x$@%kid$@%x', 'x$@%be$@%x', 'x$@%fixin$@%x', ""x$@%'$@%x"", 'x$@%to$@%x', 'x$@%eat$@%x', 'x$@%a$@%x', 'x$@%piece$@%x', 'x$@%of$@%x', 'x$@%pizza$@%x', 'x$@%.$@%x']",1
I02U-gNSC-p323-r2,Food,0,0,0,0,0,"1	food	_	NN	NN	_	0	root	_	_
2	.	_	.	.	_	1	punct	_	_","['root$@%food$@%VROOT', 'punct$@%.$@%food']","['x$@%food$@%VROOT', 'x$@%.$@%food']","['x$@%food$@%x', 'x$@%.$@%x']",0
I02U-gNSC-p324-r2,Pizza is Tommy's favorite food. ,0,0,1,0,0,"1	pizza	_	NNP	NNP	_	6	nsubj	_	_
2	be	_	VBZ	VBZ	_	6	cop	_	_
3	tommy	_	NNP	NNP	_	6	poss	_	_
4	's	_	POS	POS	_	0	erased	_	_
5	favorite	_	JJ	JJ	_	6	amod	_	_
6	food	_	NN	NN	_	0	root	_	_
7	.	_	.	.	_	6	punct	_	_","['nsubj$@%pizza$@%food', 'cop$@%be$@%food', 'poss$@%tommy$@%food', ""erased$@%'s$@%WORDERASED"", 'amod$@%favorite$@%food', 'root$@%food$@%VROOT', 'punct$@%.$@%food']","['x$@%pizza$@%food', 'x$@%be$@%food', 'x$@%tommy$@%food', ""x$@%'s$@%WORDERASED"", 'x$@%favorite$@%food', 'x$@%food$@%VROOT', 'x$@%.$@%food']","['x$@%pizza$@%x', 'x$@%be$@%x', 'x$@%tommy$@%x', ""x$@%'s$@%x"", 'x$@%favorite$@%x', 'x$@%food$@%x', 'x$@%.$@%x']",0.056
I02U-gNSC-p325-r2,The boy likes pizza,0,0,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	boy	_	NN	NN	_	3	nsubj	_	_
3	like	_	VBZ	VBZ	_	0	root	_	_
4	pizza	_	NN	NN	_	3	dobj	_	_
5	.	_	.	.	_	3	punct	_	_","['det$@%the$@%boy', 'nsubj$@%boy$@%like', 'root$@%like$@%VROOT', 'dobj$@%pizza$@%like', 'punct$@%.$@%like']","['x$@%the$@%boy', 'x$@%boy$@%like', 'x$@%like$@%VROOT', 'x$@%pizza$@%like', 'x$@%.$@%like']","['x$@%the$@%x', 'x$@%boy$@%x', 'x$@%like$@%x', 'x$@%pizza$@%x', 'x$@%.$@%x']",0.542
I02U-gNSC-p334-r2,Pizza is making this young man happy. ,0,1,1,1,1,"1	pizza	_	NNP	NNP	_	3	nsubj	_	_
2	be	_	VBZ	VBZ	_	3	aux	_	_
3	make	_	VBG	VBG	_	0	root	_	_
4	this	_	DT	DT	_	6	det	_	_
5	young	_	JJ	JJ	_	6	amod	_	_
6	man	_	NN	NN	_	7	nsubj	_	_
7	happy	_	JJ	JJ	_	3	xcomp	_	_
8	.	_	.	.	_	3	punct	_	_","['nsubj$@%pizza$@%make', 'aux$@%be$@%make', 'root$@%make$@%VROOT', 'det$@%this$@%man', 'amod$@%young$@%man', 'nsubj$@%man$@%happy', 'xcomp$@%happy$@%make', 'punct$@%.$@%make']","['x$@%pizza$@%make', 'x$@%be$@%make', 'x$@%make$@%VROOT', 'x$@%this$@%man', 'x$@%young$@%man', 'x$@%man$@%happy', 'x$@%happy$@%make', 'x$@%.$@%make']","['x$@%pizza$@%x', 'x$@%be$@%x', 'x$@%make$@%x', 'x$@%this$@%x', 'x$@%young$@%x', 'x$@%man$@%x', 'x$@%happy$@%x', 'x$@%.$@%x']",0.635
