Source,Response,A1,A2
I29U_Answer,the woman is holding a dog,1,1
I29U_Answer,a woman is holding a dog and laughing,1,1
I29U_Answer,the girl is getting well with her dog,1,1
I29U_Answer,the smiling lady is holding a dog,1,1
I29U_Answer,a woman is very happy with a adorable dog in her arms,0,0
I29U_Answer,the woman is playing with the dog,1,1
I29U_Answer,the woman is hugging the dog with her arms,1,1
I29U_Answer,the woman is holding a cute dog,1,1
I29U_Answer,this woman is hugging a tiny and lovely dog,1,1
I29U_Answer,a woman is hugging his dog,1,1
I29U_Answer,a young lady is holding her pets and laughing,1,1
I29U_Answer,the woman feels happy to hug the pet,0,0
I29U_Answer,the woman is holding a dog and she is smiling,1,1
I29U_Answer,the woman is hugging a cute dog,1,1
I29U_Answer,a smiling woman is embracing a dog,1,1
I29U_Answer,the women is hugging her dog,1,1
I29U_Answer,a girl is holding a dog,1,1
I29U_Answer,cindy just get her birthday gift which is a dog. she loves him so much,0,0
I29U_Answer,the lady is hugging the little cute dog,1,1
I29U_Answer,the woman love her cat a lot,0,0
I29U_Answer,the woman is holding her cute dog,1,1
I29U_Answer,the woman gives a huge to her dog,0,0
I29U_Answer,the girl and the dog are laughing happily,1,1
I29U_Answer,a woman is strolling her dog,1,1
I29U_Answer,she is laughing,1,1
I29U_Answer,the woman is hugging a cat,1,1
I29U_Answer,a woman is cuddling a dog,1,1
I29U_Answer,"the tiny, fluffy dog is being squeezed by the overjoyed lady",1,1
I29U_Answer,a girl with tiny eyebrows shows her love for a long haired chihuahua,0,0
I29U_Answer,the woman found her lost dog,0,0
I29U_Answer,a woman is snuggling her little doggy,1,1
I29U_Answer,a woman is hugging her pet dog,1,1
I29U_Answer,she is hugging the sweet puppy,1,1
I29U_Answer,the happy puppy is being hugged by the woman,1,1
I29U_Answer,the woman is holding the fluffy cat,1,1
I29U_Answer,the cat is snuggling with the woman,1,1
I29U_Answer,the girl is hugging the dog,1,1
I29U_Answer,the woman is hugging a pomeranian,1,1
I29U_Answer,the woman is so happy because dogs are wonderful,0,0
I29U_Answer,the woman is giving her dog a hug,1,1
I29U_Answer,the girl is holding the dog,1,1
I29U_Answer,the girl is cuddling the dog,1,1
I29U_Answer,a woman is gleefully embracing a small fluffy lap dog,1,1
I29U_Answer,a small fluffy lap dog is enjoying the gleeful embrace of a woman who loves dogs,1,1
I29U_Answer,she is holding her puppy,1,1
I29U_Answer,she is hugging her dog,1,1
I29U_Answer,the woman is happy to be hugging the dog,1,1
I29U_Answer,the girl holds the dog,0,0
I29U_Answer,the dog is being held by a woman,1,1
I29U_Answer,the lady holds her dog,0,0
I29U_Answer,a lady is hugging a small dog,1,1
