Source,Response,A1,A2
I29T_Interp,the dog is enjoying being held by the woman,1,1
I29T_Interp,the woman is giving love to her dog,1,1
I29T_Interp,the woman is holding her pet,0,0
I29T_Interp,the woman is squeezing,0,0
I29T_Interp,the woman is standing,1,1
I29T_Interp,the woman is talking to her dog,1,1
I29T_Interp,hugging a dog,1,1
I29T_Interp,getting hair all over her dress,0,0
I29T_Interp,the woman is petting her dog,1,1
I29T_Interp,cindy loves her new pet,0,0
I29T_Interp,a new puppy is always so cute,0,0
I29T_Interp,the woman is cuddling a puppy with joy,1,1
I29T_Interp,the lady is hugging her dog,1,1
I29T_Interp,the lady is snuggling her dog,1,1
I29T_Interp,she is holding a doggy,1,1
I29T_Interp,she's thinking about the last time she did it doggy style,0,0
I29T_Interp,giving her dog some loves,1,1
I29T_Interp,msa,0,0
I29T_Interp,asd,0,0
I29T_Interp,she is hugging a dog,1,1
I29T_Interp,she is hugging a dog cause she is single and probably allergic to cats,1,1
I29T_Interp,the girl is hugging the dog,1,1
I29T_Interp,the woman loves her dog,1,1
I29T_Interp,she is saving money by performing the euthanasia herself,0,0
I29T_Interp,the woman is happy,1,1
I29T_Interp,holding cat,1,1
I29T_Interp,laughing,1,1
I29T_Interp,laughing at her dog,1,1
I29T_Interp,"i love hugs, ruff, ruff",0,0
I29T_Interp,boy you feel furry,0,0
I29T_Interp,the woman is playing with her dog,1,1
I29T_Interp,the woman is happy holding her pet,0,0
I29T_Interp,the woman is thrilled to be with her pet,0,0
I29T_Interp,the lady is hugging the fluffy dog,1,1
I29T_Interp,a woman hugs a dog,1,1
I29T_Interp,smiling,1,1
I29T_Interp,she is holding her dog,1,1
I29T_Interp,the women in the blue dress is cuddling with the puppy,1,1
I29T_Interp,woman is cuddling her puppy,1,1
I29T_Interp,woman is happy she has her puppy to love,1,1
I29T_Interp,the woman is cuddling with her pet,0,0
I29T_Interp,she is squeezing her pup in love,1,1
I29T_Interp,celebrating with her pet,0,0
I29T_Interp,she is hugging the doggy,1,1
I29T_Interp,loving her pet,0,0
I29T_Interp,hugging the dog,1,1
I29T_Interp,showing love,0,0
I29T_Interp,the woman is happy that she has a dog to hug,1,1
I29T_Interp,petting dog,1,1
I29T_Interp,hugging new dog,1,1
I29T_Interp,hugging the cat,1,1
I29T_Interp,loving life,0,0
I29T_Interp,embracing the dog,1,1
I29T_Interp,the woman is cuddling her dog after coming home,1,1
I29T_Interp,the woman is showing joy over her pet,0,0
I29T_Interp,the woman is hugging a cat,1,1
I29T_Interp,the woman is loving on her cat,1,1
I29T_Interp,the woman is hugging the puppy,1,1
I29T_Interp,she is showing her love for the pet,0,0
I29T_Interp,the woman is hugging a puppy,1,1
I29T_Interp,hugging her pet dog,1,1
I29T_Interp,the woman is playing with her pet,0,0
I29T_Interp,the woman is holding a dog in her arms with a big smile,1,1
I29T_Interp,the woman is babysitting the dog,0,0
I29T_Interp,a woman is hugging a puppy,1,1
I29T_Interp,the girl has a pappy,0,0
I29T_Interp,the woman is cuddling her dog,1,1
I29T_Interp,the woman is holding her puppy in her arms,1,1
I29T_Interp,the woman is hug her dog,1,1
I29T_Interp,the woman is playing with a dog happily,1,1
I29T_Interp,the woman is hugging a dog and laughing,1,1
I29T_Interp,she is playing with a dog,1,1
I29T_Interp,the woman is hugging the cat,1,1
I29T_Interp,she is embracing a dog,1,1
I29T_Interp,the woman is holding the dog,1,1
I29T_Interp,the woman is holding her cat with joy,1,1
I29T_Interp,the woman is hanging a dog,1,1
I29T_Interp,the woman is holding the puppy,1,1
I29T_Interp,woman holds a cat,1,1
I29T_Interp,the woman is smiling with a dog in her arms,1,1
I29T_Interp,she is cuddling with the dog,1,1
I29T_Interp,the woman is holding a dog happily,1,1
I29T_Interp,the woman is playing with dog,1,1
I29T_Interp,she hugs her cute dog,1,1
I29T_Interp,she is taking care of her dog,0,0
I29T_Interp,the woman is cheerfully hugging her cat,1,1
I29T_Interp,she is hugging a pup amusedly,1,1
I29T_Interp,a girl is happily to huge a cat,0,0
I29T_Interp,a woman is hugging a dog happily,1,1
I29T_Interp,the woman is holding a dog with a smiling face,1,1
I29T_Interp,she is holding his pet,0,0
I29T_Interp,she's holding the puppy laughing,1,1
I29T_Interp,the woman is enjoying her time with her dog,1,1
I29T_Interp,the woman carry the dog,1,1
I29T_Interp,she is happy. she holds her dog. she seems talk to this dog,1,1
I29T_Interp,she hug the dog,1,1
I29T_Interp,the woman is smiling while holding a cat,1,1
I29T_Interp,the woman is holding the pat,0,0
I29T_Interp,she is cuddling a cute puppy,1,1
I29T_Interp,the woman is playing with a dog,1,1
I29T_Interp,the woman is carrying a dog with her hands,1,1
I29T_Interp,the woman is cuddling a small dog,1,1
I29T_Interp,she is hugging a small dog,1,1
I29T_Interp,she is loving her pet,0,0
I29T_Interp,the woman is cuddling a puppy,1,1
I29T_Interp,she is holding a dog,1,1
I29T_Interp,she is hugging the dog,1,1
I29T_Interp,she is hugging a puppy,1,1
I29T_Interp,the woman is giving her dog a hug,1,1
I29T_Interp,the woman is petting her cute puppy,1,1
I29T_Interp,she is happy that she has a dog to hug,1,1
I29T_Interp,the woman is hugging her puppy,1,1
I30T_Interp,the woman is running,1,1
I30T_Interp,the woman is exercising by running,1,1
I30T_Interp,the woman is jogging,1,1
I30T_Interp,the woman is running for exercise,1,1
I30T_Interp,the woman is jogging for exercise,1,1
I30T_Interp,the woman is exercising,0,0
I30T_Interp,running,1,1
I30T_Interp,for sport,0,0
I30T_Interp,trying to run away from her bad decisions,0,0
I30T_Interp,going for a run,1,1
I30T_Interp,jogging,1,1
I30T_Interp,the woman is getting some exercise,0,0
I30T_Interp,she is running,1,1
I30T_Interp,chasing someone,1,1
I30T_Interp,running to catch a bus,1,1
I30T_Interp,the woman is trotting,1,1
I30T_Interp,she is jogging,1,1
I30T_Interp,the woman is out for a run,1,1
I30T_Interp,she is a runner and she is running,1,1
I30T_Interp,she is exercising,0,0
I30T_Interp,she is wearing pink shoes,1,1
I30T_Interp,the woman is running a race,1,1
I30T_Interp,the woman is farting,1,1
I30T_Interp,the woman is walking,1,1
I30T_Interp,she is trying to be someone that the magazine tells her she should be. she would rather stay at home and eat a whole lot of cupcakes,0,0
I30T_Interp,kasey jogs ever day for exercise,1,1
I30T_Interp,exercising makes the day so much better,0,0
I30T_Interp,"she's wondering if anyone thinks her pony tail is sexy. (by the way, it is)",0,0
I30T_Interp,the lady is running,1,1
I30T_Interp,aa,0,0
I30T_Interp,asd,0,0
I30T_Interp,she is training for a triathlon cause she is trying to prove herself to the world and her feminist group,0,0
I30T_Interp,she is wearing a red shirt,1,1
I30T_Interp,the girl is jogging,1,1
I30T_Interp,the girl is running,1,1
I30T_Interp,she's running for health,1,1
I30T_Interp,she's late for a date,0,0
I30T_Interp,this is a long trail to jog,0,0
I30T_Interp,these new shoes are comfortably on this trail,0,0
I30T_Interp,"janet set a new years resolution to get in shape. by jan 9th, she was back on the sofa with a box of bon-bons",0,0
I30T_Interp,a girl is jogging,1,1
I30T_Interp,the women in the keds is trying to run,1,1
I30T_Interp,woman is jogging,1,1
I30T_Interp,woman is exercising,0,0
I30T_Interp,the woman is getting in a run,1,1
I30T_Interp,she is jogging down the street,1,1
I30T_Interp,the woman is going for a run,1,1
I30T_Interp,she is going on a run,1,1
I30T_Interp,the woman is trying to be healthy,0,0
I30T_Interp,fittness,0,0
I30T_Interp,running a marathon,1,1
I30T_Interp,jogging to work,1,1
I30T_Interp,exercising,0,0
I30T_Interp,the woman in the red shoes is exercising by jogging,1,1
I30T_Interp,the woman is jogging and breathing heavily,1,1
I30T_Interp,a woman is running,1,1
I30T_Interp,she's jogging,1,1
I30T_Interp,the woman is running in an average speed with her sport-fit cloths,1,1
I30T_Interp,the woman is running or jogging,1,1
I30T_Interp,a women with a pink shirt is running,1,1
I30T_Interp,the woman is training,0,0
I30T_Interp,woman is running,1,1
I30T_Interp,the woman is running right now,1,1
I30T_Interp,the woman who in pink is running,1,1
I30T_Interp,a girl is running with pink shoes,1,1
I30T_Interp,the woman is doing exercise,0,0
I30T_Interp,the woman is joking,0,0
I30T_Interp,the woman runs,1,1
I30T_Interp,the woman is working out,0,0
I30T_Interp,jogging is her favorite exercise,1,1
I30T_Interp,the woman is going for a jog,1,1
