Source,Response,A1,A2
I29U_Answer,The woman is laughing at something her little puppy just did.,1,1
I29U_Answer,The woman is being affectionate with her dog.,1,1
I29U_Answer,A woman hugs her dog.,0,0
I29U_Answer,A dog is being hugged by a woman.,1,1
I29U_Answer,The lady is happily holding her dog. ,1,1
I29U_Answer,The Dog looks happy ,0,0
I29U_Answer,The woman is hugging her dog. ,1,1
I29U_Answer,The woman loves her dog. ,0,0
I29U_Answer,This kitten obviously has a very loving owner. It would appear that the pet's diet is top of the line.,0,0
I29U_Answer,It would appear that the cat has a secret route into the food locker of which the owner is not aware.,0,0
I29U_Answer,A woman is holding a dog.,1,1
I29U_Answer,A dog is being held by a woman.,1,1
I29U_Answer,The girl is loving her dog.,1,1
I29U_Answer,The little girl is so  happy that she found her lost dog and is loving it.,1,1
I29U_Answer,The girl is hugging her dog.,1,1
I29U_Answer,The girl loves her dog.,0,0
I29U_Answer,A woman is hugging a puppy. ,1,1
I29U_Answer,A puppy is being hugged by a woman. ,1,1
I29U_Answer,The woman is hugging the dog. ,1,1
I29U_Answer,The dog likes to be held. ,0,0
I29U_Answer,A woman is hugging her dog. ,1,1
I29U_Answer,A dog is cuddling with its owner. ,1,1
I29U_Answer,The woman is holding the dog.,1,1
I29U_Answer,The dog is being held by the woman.,1,1
I29U_Answer,The lady is hugging her dog,1,1
I29U_Answer,The lady loves her dog so much,0,0
I29U_Answer,A girl is hugging her dog.,1,1
I29U_Answer,A young smiling girl is hugging a dog in her arms.,1,1
I29U_Answer,the girl loves her pet puppy,0,0
I29U_Answer,the puppy is enjoying the kind care of its master,1,1
I29U_Answer,woman is cuddling with dog,1,1
I29U_Answer,the dog is being cuddled,1,1
I29U_Answer,A woman hugs her Pomeranian. ,0,0
I29U_Answer,A dogs gets a big hug from his owner. ,0,0
I29U_Answer,A woman is holding and hugging her puppy.,1,1
I29U_Answer,A puppy is happy to be held by her owner.,0,0
I29U_Answer,The woman loves her dog.,0,0
I29U_Answer,The dog is happy.,0,0
I29U_Answer,A woman is happy to see her dog.,0,0
I29U_Answer,A dog is being held by a woman in a blue dress.,1,1
I29U_Answer,The lady is hugging her pet.,1,1
I29U_Answer,The lady loves her dog. ,0,0
I29U_Answer,The woman is holding the dog.,1,1
I29U_Answer,The happy woman is holding the small dog.,1,1
I29U_Answer,The lady is cuddling her puppy.,1,1
I29U_Answer,The lady is very happy because she is holding her pet dog.,1,1
I29U_Answer,A lady is holding her pet dog,1,1
I29U_Answer,The lady loves her dog,0,0
I29U_Answer,The woman is playing with her cute dog.,1,1
I29U_Answer,A woman feels very happy to hug a dog.,0,0
I29U_Answer,The woman is holding her dog and smiling.,1,1
I29U_Answer,The woman is cuddling her dog.,1,1
I29U_Answer,the woman is hugging her dog,1,1
I29U_Answer,The woman is holding a dog and smiling.,1,1
I29U_Answer,little puppies is in a lady's arm.,0,0
I29U_Answer,The woman is hugging the dog.,1,1
I29U_Answer,A girl is smiling while she is holding a cute dog.,1,1
I29U_Answer,A girl is holding a dog with smile.,1,1
I29U_Answer,The woman is hugging the dog.,1,1
I29U_Answer,The women hugs a dog.,0,0
I29U_Answer,A lady is giving a big hug to her dog happily.,1,1
I29U_Answer,The woman is hugging a dog.,1,1
I29U_Answer,A woman love her dog so much.,0,0
I29U_Answer,A dog is embraced by a woman.,0,0
I29U_Answer,The woman is playing with a dog.,1,1
I29U_Answer,The woman is holding her dog.,1,1
I29U_Answer,The woman is hugging the little cat.,1,1
I29U_Answer,The puppy is hold by the woman.,0,0
I29U_Answer,The woman feel very happy with her dog.,0,0
I29U_Answer,The girl is hugging the cat. ,1,1
I29U_Answer,The woman is hugging the dog happily.,1,1
I29U_Answer,The woman is holding her pet.,1,1
I29U_Answer,The woman is holding the dog with smile.,1,1
I29U_Answer,The lady is holding a dog. ,1,1
I29U_Answer,The woman is laughing with her dog.,1,1
I29U_Answer,A woman is hugging a dog.,1,1
I29U_Answer,A women is hugging her dog and laughing,1,1
I29U_Answer,She is hugging the dog.,1,1
I29U_Answer,they woman is holding the cat and having a smell,1,1
I29U_Answer,The girl is hugging with her cat.,1,1
I29U_Answer,A woman is holding her favorite dog.,1,1
I29U_Answer,The woman is hugging a dog,1,1
I29U_Answer,The woman is pampering her cat.,1,1
I29U_Answer,A lady bought a cute dog from store,0,0
I29U_Answer,The woman is holding a dog.,1,1
I29U_Answer,The woman is holding the dog.,1,1
I29U_Answer,A woman is holding a dog and laughing.,1,1
I29U_Answer,The girl is getting well with her dog.,1,1
I29U_Answer,The smiling lady is holding a dog.,1,1
I29U_Answer,A woman is very happy with a adorable dog in her arms.,0,0
I29U_Answer,The woman is playing with the dog.,1,1
I29U_Answer,The woman is hugging the dog with her arms.,1,1
I29U_Answer,The woman is holding a cute dog.,1,1
I29U_Answer,The woman is hugging her dog.,1,1
I29U_Answer,The lady is holding a dog,1,1
I29U_Answer,This woman is hugging a tiny and lovely dog.,1,1
I29U_Answer,A woman is hugging his dog.,1,1
I29U_Answer,A young lady is holding her pets and laughing ,1,1
I29U_Answer,The woman is hugging the dog.,1,1
I29U_Answer,The woman feels happy to hug the pet,0,0
I29U_Answer,The woman is holding a dog and she is smiling.,1,1
I29U_Answer,The woman is hugging a cute dog.,1,1
I29U_Answer,The woman is hugging a cute dog.,1,1
I29U_Answer,A woman is hugging her dog.,1,1
I29U_Answer,a smiling woman is embracing a dog. ,1,1
I29U_Answer,The women is hugging her dog. ,1,1
I29U_Answer,A girl is holding a dog.,1,1
I29U_Answer,cindy just get her birthday gift which is a dog. she loves him so much,0,0
I29U_Answer,The lady is hugging the little cute dog.,1,1
I29U_Answer,The woman love her cat a lot.,0,0
I29U_Answer,The woman is holding her cute dog. ,1,1
I29U_Answer,The woman gives a huge to her dog.,0,0
I29U_Answer,The girl and the dog are laughing happily.,1,1
I29U_Answer,A woman is strolling her dog,1,1
I29U_Answer,the woman is hugging a dog,1,1
I29U_Answer,The woman is hugging a dog.,1,1
I29U_Answer,she is laughing ,1,1
I29U_Answer,the woman is hugging a cat.,1,1
I29U_Answer,The woman is hugging a cute dog.,1,1
I29U_Answer,A woman is cuddling a dog.,1,1
I29U_Answer,A woman is holding a dog.,1,1
I29U_Answer,"The tiny, fluffy dog is being squeezed by the overjoyed lady.",1,1
I29U_Answer,A girl with tiny eyebrows shows her love for a long haired Chihuahua. ,0,0
I29U_Answer,The woman is hugging a dog.,1,1
I29U_Answer,The woman found her lost dog.,0,0
I29U_Answer,A woman is snuggling her little doggy.  ,1,1
I29U_Answer,A woman is hugging her pet dog. ,1,1
I29U_Answer,She is hugging the sweet puppy.,1,1
I29U_Answer,The happy puppy is being hugged by the woman.,1,1
I29U_Answer,The woman is holding the fluffy cat.,1,1
I29U_Answer,The cat is snuggling with the woman.,1,1
I29U_Answer,The girl is hugging the dog.,1,1
I29U_Answer,The woman is hugging a pomeranian.,1,1
I29U_Answer,The woman is so happy because dogs are wonderful.,0,0
I29U_Answer,The woman is holding a dog.,1,1
I29U_Answer,The woman is giving her dog a hug.,1,1
I29U_Answer,The girl is holding the dog. ,1,1
I29U_Answer,The girl is cuddling the dog. ,1,1
I29U_Answer,A woman is gleefully embracing a small fluffy lap dog. ,1,1
I29U_Answer,A small fluffy lap dog is enjoying the gleeful embrace of a woman who loves dogs.  ,1,1
I29U_Answer,She is holding her puppy.,1,1
I29U_Answer,She is hugging her dog.,1,1
I29U_Answer,The woman is hugging the dog. ,1,1
I29U_Answer,The woman is happy to be hugging the dog. ,1,1
I29U_Answer,The girl holds the dog.,0,0
I29U_Answer,The dog is being held by a woman.,1,1
I29U_Answer,The lady loves her dog.  ,0,0
I29U_Answer,The lady holds her dog. ,0,0
I29U_Answer,A woman is cuddling a dog.,1,1
I29U_Answer,A lady is hugging a small dog.,1,1
I29U_Core,The woman is hugging the dog.,1,1
I29U_Core,The woman is happy that her lunch meat has arrived.,0,0
I29U_Core,The woman loves her dog.,0,0
I29U_Core,The dog loves it when her owner picks her up and hugs her.,1,1
I29U_Core,Yes... they are tasty when they are this small... just be sure to remove ALL the fur.,0,0
I29U_Core,Yes.. I have given up on men.,0,0
I29U_Core,Hey man ,0,0
I29U_Core,Hey man ,0,0
I29U_Core,Ecstasy ,0,0
I29U_Core,Girl hugging,0,0
I29U_Core,A woman holding a dog in her hands,1,1
I29U_Core,Dog is being held by a woman,1,1
I29U_Core,A woman is hugging her dog.,1,1
I29U_Core,The lady loves her dog. ,0,0
I29U_Core,The dog is being squeezed too tight by the obsessive lady. ,1,1
I29U_Core,D,0,0
I29U_Core,D,0,0
I29U_Core,The woman loves her dog.,0,0
I29U_Core,A dog is being hugged by a woman.,1,1
I29U_Core,The woman is holding the dog.,1,1
I29U_Core,Being held by Carol is Fluffy's favorite activity with her owner.,0,0
I29U_Core,Woman hugs dog.,1,1
I29U_Core,Dog is being held by woman.,1,1
I29U_Core,A woman getting stress relief in a fun manner.,0,0
I29U_Core,The woman is cuddling her dog.,1,1
I29U_Core,The dog is being cuddled by the woman.,1,1
I29U_Core,A person is hugging a small dog.  ,1,1
I29U_Core,A small dog is being hugged by a person.,1,1
I29U_Core,The dog is receiving love from her. ,0,0
I29U_Core,She loves her new dog. ,0,0
I29U_Core,The woman is hugging her dog.,1,1
I29U_Core,The woman is squeezing her new puppy.,1,1
I29U_Core,The women is cuddling the dog,1,1
I29U_Core,The women in loving the dog,0,0
I29U_Core,The lady loves her dog.,0,0
I29U_Core,The little dog is receiving a hug from her owner.,1,1
I29U_Core,she loves her puppy ,0,0
I29U_Core,the puppy is happy ,0,0
I29U_Core,The woman is cuddling a puppy.,1,1
I29U_Core,The puppy is being cuddled by the woman.,1,1
I29U_Core,Look at the expression of happiness on the both faces.,0,0
I29U_Core,The woman is hugging the small dog.,1,1
I29U_Core,The girl is very happy with her doggie.,0,0
I29U_Core,The little dog loves being held and loved by the girl.,1,1
I29U_Core,The woman is hugging her pet,1,1
I29U_Core,"The pet loves to be hugged by her ""Mom""",1,1
I29U_Core,Rat going under cover as purse dog,0,0
I29U_Core,Purse dog gets bad rap as impersonated by killer rat,0,0
I29U_Core,A woman is cuddling a small dog.,1,1
I29U_Core,A woman is very happy to be holding her cute dog.,1,1
I29U_Core,The woman is laughing at something her little puppy just did.,0,0
I29U_Core,The woman is being affectionate with her dog.,0,0
I29U_Core,A woman hugs her dog.,1,1
I29U_Core,A dog is being hugged by a woman.,1,1
I29U_Core,The lady is happily holding her dog. ,1,1
I29U_Core,The Dog looks happy ,0,0
I29U_Core,The woman is hugging her dog. ,1,1
I29U_Core,The woman loves her dog. ,0,0
I29U_Core,This kitten obviously has a very loving owner. It would appear that the pet's diet is top of the line.,0,0
I29U_Core,It would appear that the cat has a secret route into the food locker of which the owner is not aware.,0,0
I29U_Core,A woman is holding a dog.,1,1
I29U_Core,A dog is being held by a woman.,1,1
I29U_Core,The girl is loving her dog.,0,0
I29U_Core,The little girl is so  happy that she found her lost dog and is loving it.,0,0
I29U_Core,The girl is hugging her dog.,1,1
I29U_Core,The girl loves her dog.,0,0
I29U_Core,A woman is hugging a puppy. ,1,1
I29U_Core,A puppy is being hugged by a woman. ,1,1
I29U_Core,The woman is hugging the dog. ,1,1
I29U_Core,The dog likes to be held. ,0,0
I29U_Core,A woman is hugging her dog. ,1,1
I29U_Core,A dog is cuddling with its owner. ,1,1
I29U_Core,The woman is holding the dog.,1,1
I29U_Core,The dog is being held by the woman.,1,1
I29U_Core,The lady is hugging her dog,1,1
I29U_Core,The lady loves her dog so much,0,0
I29U_Core,A girl is hugging her dog.,1,1
I29U_Core,A young smiling girl is hugging a dog in her arms.,1,1
I29U_Core,the girl loves her pet puppy,0,0
I29U_Core,the puppy is enjoying the kind care of its master,0,0
I29U_Core,woman is cuddling with dog,1,1
I29U_Core,the dog is being cuddled,0,0
I29U_Core,A woman hugs her Pomeranian. ,1,1
I29U_Core,A dogs gets a big hug from his owner. ,1,1
I29U_Core,A woman is holding and hugging her puppy.,1,1
I29U_Core,A puppy is happy to be held by her owner.,1,1
I29U_Core,The woman loves her dog.,0,0
I29U_Core,The dog is happy.,0,0
I29U_Core,A dog is being held by a woman in a blue dress.,1,1
I29U_Core,The lady loves her dog. ,0,0
I29U_Core,The woman is holding the dog.,1,1
I29U_Core,The happy woman is holding the small dog.,1,1
I29U_Core,The lady is cuddling her puppy.,1,1
I29U_Core,The lady is very happy because she is holding her pet dog.,1,1
I29U_Core,A lady is holding her pet dog,1,1
I29U_Core,The lady loves her dog,0,0
I29U_Core,The woman is playing with her cute dog.,0,0
I29U_Core,A woman feels very happy to hug a dog.,1,1
I29U_Core,The woman is holding her dog and smiling.,1,1
I29U_Core,The woman is cuddling her dog.,1,1
I29U_Core,the woman is hugging her dog,1,1
I29U_Core,The woman is holding a dog and smiling.,1,1
I29U_Core,little puppies is in a lady's arm.,1,1
I29U_Core,The woman is hugging the dog.,1,1
I29U_Core,A girl is smiling while she is holding a cute dog.,1,1
I29U_Core,A girl is holding a dog with smile.,1,1
I29U_Core,The woman is hugging the dog.,1,1
I29U_Core,The women hugs a dog.,1,1
I29U_Core,A lady is giving a big hug to her dog happily.,1,1
I29U_Core,The woman is hugging a dog.,1,1
I29U_Core,A woman love her dog so much.,0,0
I29U_Core,A dog is embraced by a woman.,1,1
I29U_Core,The woman is holding her dog.,1,1
I29U_Core,The woman is hugging the little cat.,0,0
I29U_Core,The puppy is hold by the woman.,1,1
I29U_Core,The woman feel very happy with her dog.,0,0
I29U_Core,The girl is hugging the cat. ,0,0
I29U_Core,The woman is hugging the dog happily.,1,1
I29U_Core,The woman is holding the dog with smile.,1,1
I29U_Core,The lady is holding a dog. ,1,1
I29U_Core,A woman is hugging a dog.,1,1
I29U_Core,A women is hugging her dog and laughing,1,1
I29U_Core,She is hugging the dog.,1,1
I29U_Core,they woman is holding the cat and having a smell,0,0
I29U_Core,The girl is hugging with her cat.,0,0
I29U_Core,A woman is holding her favorite dog.,1,1
I29U_Core,The woman is hugging a dog,1,1
I29U_Core,The woman is pampering her cat.,0,0
I29U_Core,A lady bought a cute dog from store,0,0
I29U_Core,The woman is holding a dog.,1,1
I29U_Core,The woman is holding the dog.,1,1
I29U_Core,A woman is holding a dog and laughing.,1,1
I29U_Core,The girl is getting well with her dog.,0,0
I29U_Core,The smiling lady is holding a dog.,1,1
I29U_Core,A woman is very happy with a adorable dog in her arms.,1,1
I29U_Core,The woman is playing with the dog.,0,0
I29U_Core,The woman is hugging the dog with her arms.,1,1
I29U_Core,The woman is holding a cute dog.,1,1
I29U_Core,The woman is hugging her dog.,1,1
I29U_Core,The lady is holding a dog,1,1
I29U_Core,This woman is hugging a tiny and lovely dog.,1,1
I29U_Core,The woman is hugging the dog.,1,1
I29U_Core,The woman is holding a dog and she is smiling.,1,1
I29U_Core,The woman is hugging a cute dog.,1,1
I29U_Core,The woman is hugging a cute dog.,1,1
I29U_Core,A woman is hugging her dog.,1,1
I29U_Core,a smiling woman is embracing a dog. ,1,1
I29U_Core,The women is hugging her dog. ,1,1
I29U_Core,A girl is holding a dog.,1,1
I29U_Core,cindy just get her birthday gift which is a dog. she loves him so much,0,0
I29U_Core,The lady is hugging the little cute dog.,1,1
I29U_Core,The woman love her cat a lot.,0,0
I29U_Core,The woman is holding her cute dog. ,1,1
I29U_Core,The girl and the dog are laughing happily.,0,0
I29U_Core,A woman is strolling her dog,0,0
I29U_Core,the woman is hugging a dog,1,1
I29U_Core,The woman is hugging a dog.,1,1
I29U_Core,she is laughing ,0,0
I29U_Core,the woman is hugging a cat.,0,0
I29U_Core,The woman is hugging a cute dog.,1,1
I29U_Core,A woman is cuddling a dog.,1,1
I29U_Core,A woman is holding a dog.,1,1
I29U_Core,"The tiny, fluffy dog is being squeezed by the overjoyed lady.",1,1
I29U_Core,The woman is hugging a dog.,1,1
I29U_Core,The woman found her lost dog.,0,0
I29U_Core,A woman is snuggling her little doggy.  ,1,1
I29U_Core,A woman is hugging her pet dog. ,1,1
I29U_Core,She is hugging the sweet puppy.,1,1
I29U_Core,The happy puppy is being hugged by the woman.,1,1
I29U_Core,The woman is holding the fluffy cat.,0,0
I29U_Core,The cat is snuggling with the woman.,0,0
I29U_Core,The girl is hugging the dog.,1,1
I29U_Core,The dog is looking cute as fuck.,0,0
I29U_Core,The woman is hugging a pomeranian.,1,1
I29U_Core,The woman is so happy because dogs are wonderful.,0,0
I29U_Core,The woman is holding a dog.,1,1
I29U_Core,The woman is giving her dog a hug.,1,1
I29U_Core,The girl is holding the dog. ,1,1
I29U_Core,The girl is cuddling the dog. ,1,1
I29U_Core,A woman is gleefully embracing a small fluffy lap dog. ,1,1
I29U_Core,A small fluffy lap dog is enjoying the gleeful embrace of a woman who loves dogs.  ,1,1
I29U_Core,She is holding her puppy.,1,1
I29U_Core,She is hugging her dog.,1,1
I29U_Core,The woman is hugging the dog. ,1,1
I29U_Core,The woman is happy to be hugging the dog. ,1,1
I29U_Core,The girl holds the dog.,1,1
I29U_Core,The dog is being held by a woman.,1,1
I29U_Core,The lady loves her dog.  ,0,0
I29U_Core,The lady holds her dog. ,1,1
I29U_Core,A woman is cuddling a dog.,1,1
I29U_Core,A lady is hugging a small dog.,1,1
I29U_Gramm,The woman is hugging the dog.,1,1
I29U_Gramm,The woman is happy that her lunch meat has arrived.,1,1
I29U_Gramm,The woman loves her dog.,1,1
I29U_Gramm,The dog loves it when her owner picks her up and hugs her.,1,1
I29U_Gramm,Yes... they are tasty when they are this small... just be sure to remove ALL the fur.,1,1
I29U_Gramm,Yes.. I have given up on men.,1,1
I29U_Gramm,Hey man ,0,0
I29U_Gramm,Hey man ,0,0
I29U_Gramm,Ecstasy ,0,0
I29U_Gramm,Girl hugging,0,0
I29U_Gramm,Dog is being held by a woman,0,0
I29U_Gramm,A woman is hugging her dog.,1,1
I29U_Gramm,A woman is happy to see her dog.,1,1
I29U_Gramm,The lady loves her dog. ,1,1
I29U_Gramm,D,0,0
I29U_Gramm,D,0,0
I29U_Gramm,The woman loves her dog.,1,1
I29U_Gramm,A dog is being hugged by a woman.,1,1
I29U_Gramm,The woman is holding the dog.,1,1
I29U_Gramm,Being held by Carol is Fluffy's favorite activity with her owner.,1,1
I29U_Gramm,Woman hugs dog.,0,0
I29U_Gramm,Dog is being held by woman.,0,0
I29U_Gramm,A woman getting stress relief in a fun manner.,0,0
I29U_Gramm,The woman is cuddling her dog.,1,1
I29U_Gramm,The dog is being cuddled by the woman.,1,1
I29U_Gramm,A person is hugging a small dog.  ,1,1
I29U_Gramm,A small dog is being hugged by a person.,1,1
I29U_Gramm,The dog is receiving love from her. ,1,1
I29U_Gramm,She loves her new dog. ,1,1
I29U_Gramm,The woman is hugging her dog.,1,1
I29U_Gramm,The women is cuddling the dog,0,0
I29U_Gramm,The women in loving the dog,0,0
I29U_Gramm,The lady loves her dog.,1,1
I29U_Gramm,The little dog is receiving a hug from her owner.,1,1
I29U_Gramm,she loves her puppy ,1,1
I29U_Gramm,the puppy is happy ,1,1
I29U_Gramm,The woman is cuddling a puppy.,1,1
I29U_Gramm,The puppy is being cuddled by the woman.,1,1
I29U_Gramm,Look at the expression of happiness on the both faces.,0,0
I29U_Gramm,She holds her pet with loving care.  ,1,1
I29U_Gramm,The woman is hugging the small dog.,1,1
I29U_Gramm,A small dog is happy about being held.,1,1
I29U_Gramm,The girl is very happy with her doggie.,1,1
I29U_Gramm,The little dog loves being held and loved by the girl.,1,1
I29U_Gramm,The woman is hugging her pet,1,1
I29U_Gramm,"The pet loves to be hugged by her ""Mom""",1,1
I29U_Gramm,Rat going under cover as purse dog,0,0
I29U_Gramm,A woman is cuddling a small dog.,1,1
I29U_Gramm,A woman is very happy to be holding her cute dog.,1,1
I29U_Gramm,The woman is laughing at something her little puppy just did.,1,1
I29U_Gramm,The woman is being affectionate with her dog.,1,1
I29U_Gramm,A woman hugs her dog.,1,1
I29U_Gramm,A dog is being hugged by a woman.,1,1
I29U_Gramm,The lady is happily holding her dog. ,1,1
I29U_Gramm,The Dog looks happy ,1,1
I29U_Gramm,The woman is hugging her dog. ,1,1
I29U_Gramm,The woman loves her dog. ,1,1
I29U_Gramm,This kitten obviously has a very loving owner. It would appear that the pet's diet is top of the line.,1,1
I29U_Gramm,It would appear that the cat has a secret route into the food locker of which the owner is not aware.,1,1
I29U_Gramm,A woman is holding a dog.,1,1
I29U_Gramm,A dog is being held by a woman.,1,1
I29U_Gramm,The girl is loving her dog.,1,1
I29U_Gramm,The little girl is so  happy that she found her lost dog and is loving it.,1,1
I29U_Gramm,The girl is hugging her dog.,1,1
I29U_Gramm,The girl loves her dog.,1,1
I29U_Gramm,A woman is hugging a puppy. ,1,1
I29U_Gramm,A puppy is being hugged by a woman. ,1,1
I29U_Gramm,The woman is hugging the dog. ,1,1
I29U_Gramm,The dog likes to be held. ,1,1
I29U_Gramm,A woman is hugging her dog. ,1,1
I29U_Gramm,A dog is cuddling with its owner. ,1,1
I29U_Gramm,The woman is holding the dog.,1,1
I29U_Gramm,The dog is being held by the woman.,1,1
I29U_Gramm,The lady is hugging her dog,1,1
I29U_Gramm,The lady loves her dog so much,1,1
I29U_Gramm,A girl is hugging her dog.,1,1
I29U_Gramm,A young smiling girl is hugging a dog in her arms.,1,1
I29U_Gramm,the girl loves her pet puppy,1,1
I29U_Gramm,the puppy is enjoying the kind care of its master,1,1
I29U_Gramm,woman is cuddling with dog,0,0
I29U_Gramm,the dog is being cuddled,1,1
I29U_Gramm,A woman hugs her Pomeranian. ,1,1
I29U_Gramm,A dogs gets a big hug from his owner. ,1,1
I29U_Gramm,A woman is holding and hugging her puppy.,1,1
I29U_Gramm,A puppy is happy to be held by her owner.,1,1
I29U_Gramm,The woman loves her dog.,1,1
I29U_Gramm,The dog is happy.,1,1
I29U_Gramm,A woman is happy to see her dog.,1,1
I29U_Gramm,A dog is being held by a woman in a blue dress.,1,1
I29U_Gramm,The lady is hugging her pet.,1,1
I29U_Gramm,The lady loves her dog. ,1,1
I29U_Gramm,The woman is holding the dog.,1,1
I29U_Gramm,The happy woman is holding the small dog.,1,1
I29U_Gramm,The lady is cuddling her puppy.,1,1
I29U_Gramm,The lady is very happy because she is holding her pet dog.,1,1
I29U_Gramm,A lady is holding her pet dog,1,1
I29U_Gramm,The lady loves her dog,1,1
I29U_Gramm,The woman is playing with her cute dog.,1,1
I29U_Gramm,A woman feels very happy to hug a dog.,1,1
I29U_Gramm,The woman is holding her dog and smiling.,1,1
I29U_Gramm,The woman is cuddling her dog.,1,1
I29U_Gramm,the woman is hugging her dog,1,1
I29U_Gramm,The woman is holding a dog and smiling.,1,1
I29U_Gramm,little puppies is in a lady's arm.,0,0
I29U_Gramm,The woman is hugging the dog.,1,1
I29U_Gramm,A girl is smiling while she is holding a cute dog.,1,1
I29U_Gramm,A girl is holding a dog with smile.,0,0
I29U_Gramm,The woman is hugging the dog.,1,1
I29U_Gramm,The women hugs a dog.,0,0
I29U_Gramm,A lady is giving a big hug to her dog happily.,1,1
I29U_Gramm,The woman is hugging a dog.,1,1
I29U_Gramm,A woman love her dog so much.,0,0
I29U_Gramm,A dog is embraced by a woman.,1,1
I29U_Gramm,The woman is playing with a dog.,1,1
I29U_Gramm,The woman is holding her dog.,1,1
I29U_Gramm,The woman is hugging the little cat.,1,1
I29U_Gramm,The puppy is hold by the woman.,0,0
I29U_Gramm,The woman feel very happy with her dog.,0,0
I29U_Gramm,The girl is hugging the cat. ,1,1
I29U_Gramm,The woman is hugging the dog happily.,1,1
I29U_Gramm,The woman is holding her pet.,1,1
I29U_Gramm,The woman is holding the dog with smile.,0,0
I29U_Gramm,The lady is holding a dog. ,1,1
I29U_Gramm,The woman is laughing with her dog.,1,1
I29U_Gramm,A woman is hugging a dog.,1,1
I29U_Gramm,A women is hugging her dog and laughing,0,0
I29U_Gramm,She is hugging the dog.,1,1
I29U_Gramm,they woman is holding the cat and having a smell,0,0
I29U_Gramm,A woman is holding her favorite dog.,1,1
I29U_Gramm,The woman is hugging a dog,1,1
I29U_Gramm,The woman is pampering her cat.,1,1
I29U_Gramm,A lady bought a cute dog from store,0,0
I29U_Gramm,The woman is holding a dog.,1,1
I29U_Gramm,The woman is holding the dog.,1,1
I29U_Gramm,A woman is holding a dog and laughing.,1,1
I29U_Gramm,The girl is getting well with her dog.,1,1
I29U_Gramm,The smiling lady is holding a dog.,1,1
I29U_Gramm,The woman is playing with the dog.,1,1
I29U_Gramm,The woman is hugging the dog with her arms.,1,1
I29U_Gramm,The woman is holding a cute dog.,1,1
I29U_Gramm,The woman is hugging her dog.,1,1
I29U_Gramm,The lady is holding a dog,1,1
I29U_Gramm,This woman is hugging a tiny and lovely dog.,1,1
I29U_Gramm,A young lady is holding her pets and laughing ,1,1
I29U_Gramm,The woman is hugging the dog.,1,1
I29U_Gramm,The woman feels happy to hug the pet,1,1
I29U_Gramm,The woman is holding a dog and she is smiling.,1,1
I29U_Gramm,The woman is hugging a cute dog.,1,1
I29U_Gramm,The woman is hugging a cute dog.,1,1
I29U_Gramm,A woman is hugging her dog.,1,1
I29U_Gramm,a smiling woman is embracing a dog. ,1,1
I29U_Gramm,The women is hugging her dog. ,0,0
