ResponseID,Response,Core,Answer,Gramm,Interp,Verif,parse,ldh,xdh,xdx
9	.	_	.	.	_	4	punct	_	_","['det$@%the$@%boy', 'nsubj$@%boy$@%ask', 'aux$@%be$@%ask', 'root$@%ask$@%VROOT', 'poss$@%he$@%teacher', 'dobj$@%teacher$@%ask', 'erased$@%about$@%WORDERASED', 'prep_about$@%something$@%ask', 'punct$@%.$@%ask']","['x$@%the$@%boy', 'x$@%boy$@%ask', 'x$@%be$@%ask', 'x$@%ask$@%VROOT', 'x$@%he$@%teacher', 'x$@%teacher$@%ask', 'x$@%about$@%WORDERASED', 'x$@%something$@%ask', 'x$@%.$@%ask']","['x$@%the$@%x', 'x$@%boy$@%x', 'x$@%be$@%x', 'x$@%ask$@%x', 'x$@%he$@%x', 'x$@%teacher$@%x', 'x$@%about$@%x', 'x$@%something$@%x', 'x$@%.$@%x']"
I11U-gNSF-p296-r2,The man is listening to the boy's question.,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	man	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	listen	_	VBG	VBG	_	0	root	_	_
5	to	_	TO	TO	_	0	erased	_	_
6	the	_	DT	DT	_	7	det	_	_
7	boy	_	NN	NN	_	9	poss	_	_
8	's	_	POS	POS	_	0	erased	_	_
9	question	_	NN	NN	_	4	prep_to	_	_
10	.	_	.	.	_	4	punct	_	_","['det$@%the$@%man', 'nsubj$@%man$@%listen', 'aux$@%be$@%listen', 'root$@%listen$@%VROOT', 'erased$@%to$@%WORDERASED', 'det$@%the$@%boy', 'poss$@%boy$@%question', ""erased$@%'s$@%WORDERASED"", 'prep_to$@%question$@%listen', 'punct$@%.$@%listen']","['x$@%the$@%man', 'x$@%man$@%listen', 'x$@%be$@%listen', 'x$@%listen$@%VROOT', 'x$@%to$@%WORDERASED', 'x$@%the$@%boy', 'x$@%boy$@%question', ""x$@%'s$@%WORDERASED"", 'x$@%question$@%listen', 'x$@%.$@%listen']","['x$@%the$@%x', 'x$@%man$@%x', 'x$@%be$@%x', 'x$@%listen$@%x', 'x$@%to$@%x', 'x$@%the$@%x', 'x$@%boy$@%x', ""x$@%'s$@%x"", 'x$@%question$@%x', 'x$@%.$@%x']"
I11U-gNSF-p297-r2,The man listens to the child's inquiry.,1,0,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	man	_	NN	NN	_	3	nsubj	_	_
3	listen	_	VBZ	VBZ	_	0	root	_	_
4	to	_	TO	TO	_	0	erased	_	_
5	the	_	DT	DT	_	6	det	_	_
6	child	_	NN	NN	_	8	poss	_	_
7	's	_	POS	POS	_	0	erased	_	_
8	inquiry	_	NN	NN	_	3	prep_to	_	_
9	.	_	.	.	_	3	punct	_	_","['det$@%the$@%man', 'nsubj$@%man$@%listen', 'root$@%listen$@%VROOT', 'erased$@%to$@%WORDERASED', 'det$@%the$@%child', 'poss$@%child$@%inquiry', ""erased$@%'s$@%WORDERASED"", 'prep_to$@%inquiry$@%listen', 'punct$@%.$@%listen']","['x$@%the$@%man', 'x$@%man$@%listen', 'x$@%listen$@%VROOT', 'x$@%to$@%WORDERASED', 'x$@%the$@%child', 'x$@%child$@%inquiry', ""x$@%'s$@%WORDERASED"", 'x$@%inquiry$@%listen', 'x$@%.$@%listen']","['x$@%the$@%x', 'x$@%man$@%x', 'x$@%listen$@%x', 'x$@%to$@%x', 'x$@%the$@%x', 'x$@%child$@%x', ""x$@%'s$@%x"", 'x$@%inquiry$@%x', 'x$@%.$@%x']"
I11U-gNSF-p298-r2,The dad is being nice,0,0,1,0,1,"1	the	_	DT	DT	_	2	det	_	_
2	dad	_	NN	NN	_	5	nsubj	_	_
3	be	_	VBZ	VBZ	_	5	aux	_	_
4	be	_	VBG	VBG	_	5	cop	_	_
5	nice	_	JJ	JJ	_	0	root	_	_
6	.	_	.	.	_	5	punct	_	_","['det$@%the$@%dad', 'nsubj$@%dad$@%nice', 'aux$@%be$@%nice', 'cop$@%be$@%nice', 'root$@%nice$@%VROOT', 'punct$@%.$@%nice']","['x$@%the$@%dad', 'x$@%dad$@%nice', 'x$@%be$@%nice', 'x$@%be$@%nice', 'x$@%nice$@%VROOT', 'x$@%.$@%nice']","['x$@%the$@%x', 'x$@%dad$@%x', 'x$@%be$@%x', 'x$@%be$@%x', 'x$@%nice$@%x', 'x$@%.$@%x']"
I11U-gNSF-p304-r2,The little boy asked the man a question.,1,0,1,1,1,"1	the	_	DT	DT	_	3	det	_	_
2	little	_	JJ	JJ	_	3	amod	_	_
3	boy	_	NN	NN	_	4	nsubj	_	_
4	ask	_	VBD	VBD	_	0	root	_	_
5	the	_	DT	DT	_	6	det	_	_
6	man	_	NN	NN	_	8	nsubj	_	_
7	a	_	DT	DT	_	8	det	_	_
8	question	_	NN	NN	_	4	xcomp	_	_
9	.	_	.	.	_	4	punct	_	_","['det$@%the$@%boy', 'amod$@%little$@%boy', 'nsubj$@%boy$@%ask', 'root$@%ask$@%VROOT', 'det$@%the$@%man', 'nsubj$@%man$@%question', 'det$@%a$@%question', 'xcomp$@%question$@%ask', 'punct$@%.$@%ask']","['x$@%the$@%boy', 'x$@%little$@%boy', 'x$@%boy$@%ask', 'x$@%ask$@%VROOT', 'x$@%the$@%man', 'x$@%man$@%question', 'x$@%a$@%question', 'x$@%question$@%ask', 'x$@%.$@%ask']","['x$@%the$@%x', 'x$@%little$@%x', 'x$@%boy$@%x', 'x$@%ask$@%x', 'x$@%the$@%x', 'x$@%man$@%x', 'x$@%a$@%x', 'x$@%question$@%x', 'x$@%.$@%x']"
I11U-gNSF-p305-r2,The father is listening to the question posed by the boy.,1,1,1,1,1,"1	the	_	DT	DT	_	2	det	_	_
2	father	_	NN	NN	_	4	nsubj	_	_
3	be	_	VBZ	VBZ	_	4	aux	_	_
4	listen	_	VBG	VBG	_	0	root	_	_
5	to	_	TO	TO	_	0	erased	_	_
6	the	_	DT	DT	_	7	det	_	_
7	question	_	NN	NN	_	4	prep_to	_	_
8	pose	_	VBN	VBN	_	7	partmod	_	_
9	by	_	IN	IN	_	0	erased	_	_
10	the	_	DT	DT	_	11	det	_	_
11	boy	_	NN	NN	_	8	agent	_	_
12	.	_	.	.	_	4	punct	_	_","['det$@%the$@%father', 'nsubj$@%father$@%listen', 'aux$@%be$@%listen', 'root$@%listen$@%VROOT', 'erased$@%to$@%WORDERASED', 'det$@%the$@%question', 'prep_to$@%question$@%listen', 'partmod$@%pose$@%question', 'erased$@%by$@%WORDERASED', 'det$@%the$@%boy', 'agent$@%boy$@%pose', 'punct$@%.$@%listen']","['x$@%the$@%father', 'x$@%father$@%listen', 'x$@%be$@%listen', 'x$@%listen$@%VROOT', 'x$@%to$@%WORDERASED', 'x$@%the$@%question', 'x$@%question$@%listen', 'x$@%pose$@%question', 'x$@%by$@%WORDERASED', 'x$@%the$@%boy', 'x$@%boy$@%pose', 'x$@%.$@%listen']","['x$@%the$@%x', 'x$@%father$@%x', 'x$@%be$@%x', 'x$@%listen$@%x', 'x$@%to$@%x', 'x$@%the$@%x', 'x$@%question$@%x', 'x$@%pose$@%x', 'x$@%by$@%x', 'x$@%the$@%x', 'x$@%boy$@%x', 'x$@%.$@%x']"
