Source,Response,A1,A2
I03T_Interp,he is giving a box to the girl,1,1
I03T_Interp,the girl gets her package,1,1
I03T_Interp,the man is handing a box to a woman,1,1
I03T_Interp,the young man is giving a box to a young lady,1,1
I03T_Interp,the man is looking the young lady,1,1
I03T_Interp,he is delivering a package to a woman,1,1
I03T_Interp,he is passing a box to a woman,1,1
I03T_Interp,the man is giving a box to a woman,1,1
I03T_Interp,a man is sending a package to a woman,0,0
I03T_Interp,the man is handing over a package to the lady,1,1
I03T_Interp,a delivery man is delivering a red package to center desk,1,1
I03T_Interp,the man is giving a woman a gift,1,1
I03T_Interp,a woman is receiving a package from a mail person,1,1
I03T_Interp,he is delivering packages,1,1
I03T_Interp,the woman is receiving a box from a man,1,1
I03T_Interp,he is passing a package to the woman,1,1
I03T_Interp,the man is delivered the package,1,1
I03T_Interp,the man is putting the package to the woman,0,0
I03T_Interp,a woman is taking a package from a man,1,1
I03T_Interp,the man is passing a package to a sitting office lady,1,1
I03T_Interp,the poster officer is giving a package to a woman,1,1
I03T_Interp,he is giving the package to the young lady,1,1
I03T_Interp,the boy give the girl a brown box,1,1
I03T_Interp,the deliver is handing the package to the woman,1,1
I03T_Interp,he is sending a box to a woman,0,0
I03T_Interp,the man is handing a package to his client,1,1
I03T_Interp,the woman get a package,1,1
I03T_Interp,he is handing a package,0,0
I03T_Interp,he is passing the box to the girl,1,1
I03T_Interp,the man is handing package to the woman,1,1
I03T_Interp,he's handing the woman a package,1,1
I03T_Interp,the man is delivering a package so the smoking hot receptionist,1,1
I03T_Interp,"as the man hands the package to the woman, their eyes meet and a passionate romance ensues",1,1
I03T_Interp,he is presenting a gift,0,0
I03T_Interp,he is handing the woman a box,1,1
I03T_Interp,he is dropping off a package,1,1
I03T_Interp,the mailman is delivering a package to the receptionist,1,1
I03T_Interp,the man is feeling a sort of romantic feeling for the woman in front of him,0,0
I03T_Interp,he is handing a package to the woman,1,1
I03T_Interp,the man is giving the woman a package,1,1
I03T_Interp,the man is making a package delivery to an office,1,1
I03T_Interp,he's handing a box to the lady,1,1
I03T_Interp,the man is handing over a package to recipient,1,1
I03T_Interp,he is handing a lady a box,1,1
I03T_Interp,the man is delivering a package to a woman in an office,1,1
I03T_Interp,the man is giving a parcel to a lady,1,1
I03U_Interp,the lady is receiving a package,1,1
I03U_Interp,the man is handing the lady a package,1,1
I03U_Interp,a delivery person is accepting a package,0,0
I03U_Interp,a woman is accepting a package from a delivery man,1,1
I03U_Interp,the man is delivering a package,1,1
I03U_Interp,the woman is receiving a package,1,1
I03U_Interp,a guy is handing a box to a girl,1,1
I03U_Interp,a girl is holding a box,1,1
I03U_Interp,the receptionist is receiving a package,1,1
I03U_Interp,the delivery man is handing package to the receptionist,1,1
I03U_Interp,the boy gives the package to the girl,1,1
I03U_Interp,the girl receives the package from the guy,1,1
I03U_Interp,the woman is the recipient of ta parcel conveyed by the mailman,1,1
I03U_Interp,the woman receives a package,1,1
I03U_Interp,the delivery man has arrived,1,1
I03U_Interp,a woman received a package from the delivery boy,1,1
I03U_Interp,the woman is sending a package with delivery pickup services,1,1
I03U_Interp,a man is delivering a package,1,1
I03U_Interp,a woman is receiving a delivery,0,0
I03U_Interp,the delivery man gives a package to the receptionist,1,1
I03U_Interp,the man is delivering a parcel to the woman,1,1
I03U_Interp,the man is looking over the head of the woman while delivering the package,1,1
I03U_Interp,a woman receives a package,1,1
I03U_Interp,a man delivers a package,1,1
I03U_Interp,a delivery man is handing a package to a lady,1,1
I03U_Interp,a seated lady is handing a package to a delivery man who just arrived,1,1
I03U_Interp,a package is being exchanged between two people,1,1
I03U_Interp,two people are exchanging a package,1,1
I03U_Interp,the delivery man is delivering a package,1,1
I03U_Interp,the secretary is accepting a package,1,1
I03U_Interp,the man gives the woman a box,1,1
I03U_Interp,the woman receives a box from the man,1,1
I03U_Interp,the woman at the desk is receiving a package,1,1
I03U_Interp,the delivery man is giving the woman a package,1,1
I03U_Interp,the man is delivering the package to the woman,1,1
I03U_Interp,the woman is receiving a package from the delivery man,1,1
I03U_Interp,a woman accepts a delivery,0,0
I03U_Interp,the delievery man hands the receptionist a package,1,1
I03U_Interp,the delivery man is giving the lady a package,1,1
I03U_Interp,the lady is accepting a package from the delivery man,1,1
I03U_Interp,the secretary is receiving a package from the delivery man,1,1
I03U_Interp,the delivery man is delivering a package to the secretary,1,1
I03U_Interp,the girl is receiving a package,1,1
I03U_Interp,receiving a gift,0,0
I03U_Interp,happy about this,0,0
I03U_Interp,a delivery man is handing a receptionist a package,1,1
I03U_Interp,the woman is accepting a package from a delivery man,1,1
I03U_Interp,a courier is making a delivery,1,1
I03U_Interp,a woman is accepting a delivery,0,0
I03U_Interp,the receptionist is accepting a package from the delivery man,1,1
I03U_Interp,the delivery man is giving the receptionist a package,1,1
I03U_Interp,a delivery man is giving an office worker a package,1,1
I03U_Interp,delivering mail package,0,0
I03U_Interp,to a woman,0,0
I03U_Interp,the woman gets the package from the deliveryman,1,1
I03U_Interp,the delivery man gives the package to the woman,1,1
I03U_Interp,a woman is receiving a package from a delivery man,1,1
I03U_Interp,a man is delivering a package to a woman,1,1
I03U_Interp,man giving a woman a package,1,1
I03U_Interp,a man is delivering a package to a woman at her desk,1,1
I03U_Interp,a woman is flirtatiously receiving a package at her job,1,1
I03U_Interp,there is a delivery being made at an office,0,0
I03U_Interp,a man is handing a package to the secretary,1,1
I03U_Interp,a delivery is being made,0,0
I03U_Interp,a man is handing a woman a box,1,1
I03U_Interp,a delivery man is handing a package to an office worker,1,1
I03U_Interp,a woman with an abnormally small waist is receiving a package from a delivery man,1,1
I03U_Interp,a package is being delivered to a receptionist,1,1
I03U_Interp,a receptionist is receiving a delivery package,1,1
I03U_Interp,the man gives a package to the woman,1,1
I03U_Interp,the office has received a delivery,0,0
I03U_Interp,man is delivering package,1,1
I03U_Interp,lady is accepting package delivery,1,1
I03U_Interp,a package is delivered,0,0
I03U_Interp,a delivery man is giving a woman a box,1,1
I03U_Interp,a woman is receiving a box from a delivery man,1,1
I03U_Interp,someone sent a box to the office,0,0
I03U_Interp,a messenger is delivering a package to a receptionist at an office,1,1
I03U_Interp,"a receptionist, behind a desk in an office, is receiving a package delivered by a messenger",0,0
I03U_Interp,this guy gaveling a gifted to a woman,0,0
I03U_Interp,this guy given to a woman,0,0
I03U_Interp,the delivery guy is giving the lady a package,1,1
I03U_Interp,a girl is receiving a package,1,1
I03U_Interp,a boy is delivering a package,1,1
I03U_Interp,the secretary is receiving a package while seated at a desk from a delivery man,1,1
I03U_Interp,the deliveryman is handing a package to a woman behind a desk,1,1
I03U_Interp,the delivery guy drops off a package,1,1
I03U_Interp,the lady receives a package,1,1
I03U_Interp,the postman is giving the mail to an employee,1,1
I03U_Interp,an employee is getting the mail from the postman,1,1
I03U_Interp,the man is handing the woman a package,1,1
I03U_Interp,the woman is receiving a gift from the man,1,1
I03U_Interp,a parcel is being delivered to a receptionist,0,0
I03U_Interp,a delivery person is delivering a parcel,1,1
I03U_Interp,a delivery guy is dropping off a package,1,1
I03U_Interp,the girl is accepting a delivery,0,0
I03U_Interp,she is taking the package,1,1
I03U_Interp,the delivery man hands her the package,1,1
I03U_Interp,the secretary received a package,1,1
I03U_Interp,a package was delivered to the office,0,0
I03U_Interp,the secretary is receiving a package delivery,1,1
I03U_Interp,courier man handing over the package to a woman,1,1
I03U_Interp,woman receiving the package from a delivery guy,1,1
I03U_Interp,the receptionist accepts the delivery,0,0
I03U_Interp,the delivery person hands the box to the woman,1,1
I03U_Interp,giving present,0,0
I03U_Interp,giving nice present,0,0
I03U_Interp,a receptionist is accepting a package from a delivery man,1,1
I03U_Interp,a delivery man is picking up a package to be mailed,1,1
I03U_Interp,delivery,0,0
I03U_Interp,package,0,0
I03U_Interp,woman is reciving a package,1,1
I03U_Interp,man is handing over a package to the woman,1,1
I03U_Interp,a delivery man is handing a package to a receptionist,1,1
I03U_Interp,a delivery man is giving a package to a woman at a desk,1,1
I03U_Interp,a man is giving a package,1,1
I03U_Interp,a women is receiving a package,0,0
I03U_Interp,a small package delivery associate is delivering a package,1,1
I03U_Interp,this lady is recieving a package,1,1
I03U_Interp,the receptionist is receiving a package from the delivery man,1,1
I03U_Interp,the office worker gave the courier a package to deliver,1,1
I03U_Interp,the courier is delivering a package to the office worker,1,1
I03U_Interp,a woman is receiving a box from a man,1,1
I03U_Interp,the delivering man is handing a box to a lady,1,1
I03U_Interp,receptionist receiving a package,1,1
I03U_Interp,a woman receiving a package,1,1
I03U_Interp,a man is handing a package to a woman,1,1
I03U_Interp,a woman is getting a package from a man,1,1
I03U_Interp,a delivery man is delivering a package to a receptionist,1,1
I03U_Interp,a woman is getting a package,1,1
I03U_Interp,a courier service is delivering a package to an office employee,1,1
I03U_Interp,a woman is receiving a package,1,1
I03U_Interp,delivery man is picking up a delivery from woman,1,1
I03U_Interp,woman is receiving a package from delivery man,1,1
I03U_Interp,the secretary receiving a package from the mailman,1,1
I03U_Interp,the mailroom man is bringing a package to the secretary,1,1
I03U_Interp,a delivery man gives a woman a package,1,1
I03U_Interp,a woman at a desk has just given a man a package,1,1
I03U_Interp,a man is giving a package to a secretary,1,1
I03U_Interp,the secretary is receiving a package from a man,1,1
I03U_Interp,the man is delivering a package to the woman behind the desk,1,1
I03U_Interp,the man standing is giving the woman at the desk a gift,1,1
I03U_Interp,talk front table,0,0
I03U_Interp,talk nurse,0,0
I03U_Interp,a delivery from a man from a delivery service,0,0
I03U_Interp,a package is being delivered from 'fedex' to the secretary,1,1
I03U_Interp,the woman is getting package,1,1
I03U_Interp,the postman is giving the packet to the girl,1,1
I03U_Interp,the man is passing a package to a woman,1,1
I03U_Interp,woman is collecting a mail from the delivery boy,1,1
I03U_Interp,the postal man is giving the woman a package,1,1
I03U_Interp,the mailman is giving a mailbox,0,0
I03U_Interp,the deliver man is handing a package to the woman,1,1
I03U_Interp,he is delivering a package for the woman,1,1
I03U_Interp,the man is passing the package to the woman,1,1
I03U_Interp,a mail carrier is delivering a box to a woman,1,1
I03U_Interp,the boy gives the girl a gift for marry proposal,1,1
I03U_Interp,the delivery man is sending the woman her belonging,0,0
I03U_Interp,the girl was received the grift,0,0
I03U_Interp,the man is sending a gift to a girl,1,1
I03U_Interp,the man is giving the woman the package,1,1
I03U_Interp,a postman is handing the post box to a woman,1,1
I03U_Interp,the man is giving a package to the lady,1,1
I03U_Interp,the female clerk is getting a box from a express worker,1,1
I03U_Interp,the postman is handing a package to the young woman who sits behind the reception desk,1,1
I03U_Interp,the woman is receiving the package from the boy,1,1
I03U_Interp,the post man is giving a package to a woman,1,1
I03U_Interp,a man is giving a package to a woman,1,1
I03U_Interp,the man is giving present to the woman,1,1
I03U_Interp,a woman is accepting a gift from a man,1,1
I03U_Interp,a woman is claiming her package,1,1
I03U_Interp,the poster is giving a box to the woman,0,0
I03U_Interp,the boy is returning a book to the center desk,1,1
I03U_Interp,the man is giving a package to the woman,1,1
I03U_Interp,the post man is delivering the box to the woman,1,1
I03U_Interp,the postman is delivering the delivery to the woman,1,1
I03U_Interp,the man is delivering a package to a woman,1,1
I03U_Interp,the mailman is giving the mail to the woman,1,1
I03U_Interp,the girl is receiving a thing from that man,0,0
I03U_Interp,a man with a cap is giving a box to a lady,1,1
I03U_Interp,the mailman is handing a package to a woman,1,1
I03U_Interp,the man is giving a package to a woman,1,1
I03U_Interp,a currier is delivering a package to a office girl,1,1
I03U_Interp,the man is delivering package,1,1
I03U_Interp,a woman just received a mail box from a man,1,1
I03U_Interp,the mail carrier is handing a package to the lady,1,1
I03U_Interp,a man is handing a mail box to a woman,1,1
I03U_Interp,a boy is delivering a box to the woman,1,1
I03U_Interp,the deliver gives a box to a woman,0,0
I03U_Interp,the man is sending the package to the woman,0,0
I03U_Interp,the post-man is delivering a package to the woman in the front office,1,1
I03U_Interp,a postman is giving a package to a woman,1,1
I03U_Interp,the courier is giving the package to the woman,1,1
I03U_Interp,a lady receiving a package from a staff,1,1
I03U_Interp,the man give the girl a baggage,1,1
I03U_Interp,the man is delivering a package to the woman,1,1
I03U_Interp,a man is passing a package to a woman,1,1
I03U_Interp,a postman is sending a package to a woman,1,1
I03U_Interp,the man is handing a box to the woman,1,1
I03U_Interp,the lady is revive package,0,0
I03U_Interp,the girl just got a package from the mailman,1,1
I03U_Interp,the receptionist is receiving a mail box from the delivering man,1,1
I03U_Interp,the man give the woman package,1,1
I03U_Interp,the man is giving a box to the woman,1,1
I03U_Interp,a man is delivering,0,0
I03U_Interp,the man gives the bag to the girl,1,1
I03U_Interp,a mailman is giving a woman package,1,1
I03U_Interp,the poster is handing a package to a women who siting behind the desk,0,0
I03U_Interp,the clerk is receiving a package,1,1
I03U_Interp,a boy is giving his teacher a gift,1,1
I03U_Interp,the transporter is pass the package to the woman,1,1
I03U_Interp,the postman is delivering a package to a young office lady,1,1
I03U_Interp,the woman is receiving a package from staff,1,1
I03U_Interp,the package is being delivered to the receptionist,1,1
I03U_Interp,the receptionist is receiving the package,1,1
I03U_Interp,he is delivering a package to the office,1,1
I03U_Interp,he is giving the box to the office worker,1,1
I03U_Interp,she is getting a package,1,1
I03U_Interp,he is giving her a package,1,1
I03U_Interp,the woman is getting a package,1,1
I03U_Interp,the man delivers a parcel,1,1
I03U_Interp,the man in the hat is giving the lady a package,1,1
I03U_Interp,the lady sitting at the desk is accepting the package from the man,1,1
I03U_Interp,the woman is getting a delivery from the post office,1,1
I03U_Interp,the man is delivering a package to the woman at her office,1,1
I03U_Interp,the man could be picking up a package from the woman at her office,0,0
I03U_Interp,the man is giving the woman a package,1,1
