Source,Response,A1,A2
I01T_Interp,The boy is dancing,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,he is singing and dancing,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,He's dancing to music.,1,1
I01T_Interp,The boy is dancing to music.,1,1
I01T_Interp,The young man has become filled with the joy of music and he flails to its rhythm. ,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,He is having a seizure.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,He is dancing to the music.,1,1
I01T_Interp,He is dancing.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,He is moving to the music.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The boy is one with the music.,0,0
I01T_Interp,This boy is dancing.  ,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The young man is dancing.,1,1
I01T_Interp,He is dancing to music.,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The boy is dancing to music. ,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,The boy is grooving to the music. ,1,1
I01T_Interp,He is dancing.,1,1
I01T_Interp,The boy is getting down.,0,0
I01T_Interp,The boy is dancing. ,1,1
I01T_Interp,The boy is dancing to music.,1,1
I01T_Interp,A boy is moving to the beat of music.,1,1
I01T_Interp,The boy is dancing to music.,1,1
I01T_Interp,He is dancing. ,1,1
I01T_Interp,The boy is dancing.,1,1
I01T_Interp,He is dancing to music.,1,1
