Source,Response,A1,A2
I02U_Gramm,a child is eating a slice of pizza,1,1
I02U_Gramm,child is eating pizza,0,0
I02U_Gramm,child is eating lunch,0,0
I02U_Gramm,The kids show love pizza,0,0
I02U_Gramm,The boy is eating pizza ,1,1
I02U_Gramm,A boy is eating pizza. ,1,1
I02U_Gramm,Pizza is making this young man happy. ,1,1
I02U_Gramm,A kid is eating pizza,1,1
I02U_Gramm,The boy likes pizza,1,1
I02U_Gramm,Tommy is eating pizza,1,1
I02U_Gramm,Pizza is Tommy's favorite food. ,1,1
I02U_Gramm,Eat,0,0
I02U_Gramm,Food,0,0
I02U_Gramm,The kid''s eating pizza.,1,1
I02U_Gramm,The kid is fixin' to eat a piece of pizza.,1,1
I02U_Gramm,The boy is eating a piece of pizza,1,1
I02U_Gramm,The little boy is eating the pizza. ,1,1
I02U_Gramm,The boy is eating a slice of pizza.,1,1
I02U_Gramm,The boy is eating his pizza.,1,1
I02U_Gramm,A boy is eating a piece of pizza. ,1,1
I02U_Gramm,The boy is eating a slice of pizza. ,1,1
I02U_Gramm,The boy is having a slide of pizza.,0,0
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,he is eating pizza,1,1
I02U_Gramm,The boy is going to eat a delicious pizza.,1,1
I02U_Gramm,A little boy is having a slice of pizza. ,1,1
I02U_Gramm,The boy is hungry.,1,1
I02U_Gramm,A boy is eating a piece of pizza.,1,1
I02U_Gramm,The boy is eating the pizza,1,1
I02U_Gramm,The boy is eating a pizza.,1,1
I02U_Gramm,The boy is eating.,1,1
I02U_Gramm,A little boy is eating a slice of pizza.,1,1
I02U_Gramm,The boy is eating a pizza. ,1,1
I02U_Gramm,The little boy is eating a whole piece of pizza,1,1
I02U_Gramm,The boy is preparing to eat a pepperoni pizza.,1,1
I02U_Gramm,The boy is trying to eat a piece of pizza.,1,1
I02U_Gramm,The boy is eating a piece of pizza.,1,1
I02U_Gramm,A boy is eating a pizza.,1,1
I02U_Gramm,The boy is eating the pizza.,1,1
I02U_Gramm,A boy is eating a slice of pizza.,1,1
I02U_Gramm,a boy is eating a pizza,1,1
I02U_Gramm,The little boy is having a piece of pizza.,1,1
I02U_Gramm,The boy is eating a slice of pizza. ,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,the boy is eating a pizza,1,1
I02U_Gramm,The boy is eating a pizza ,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,The boy is eating a pizza. ,1,1
I02U_Gramm,The boy is eating a pizza. ,1,1
I02U_Gramm,A lovely boy eats a pizza,1,1
I02U_Gramm,A boy is putting a piece of pizza in his mouth,1,1
I02U_Gramm,The boy is about to eat the pizza.,1,1
I02U_Gramm,He is eating a pizza ,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,A boy is eating a piece of pizza.,1,1
I02U_Gramm,He is eating a slice of pizza. ,1,1
I02U_Gramm,The little boy is eating a piece of pizza. ,1,1
I02U_Gramm,a boy is having pizza,1,1
I02U_Gramm,A boy who wear a green T-shirt is eating a piece of pizza.,0,0
I02U_Gramm,A body eats a slice of pizza. ,0,0
I02U_Gramm,He is eating the pizza.,1,1
I02U_Gramm,The boy is eating a delicious-looking pizza,1,1
I02U_Gramm,The boy is going to eat a piece of pizza.,1,1
I02U_Gramm,The boy is eating a piece of pizza.,1,1
I02U_Gramm,A boy is going to eat a big pizza. ,1,1
I02U_Gramm,The boy is eating a piece of pizza.,1,1
I02U_Gramm,The boy is eating a pizza because he is hungry.,1,1
I02U_Gramm,A boy is eating a piece of pizza,1,1
I02U_Gramm,A little boy is eating a piece of pizza.,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,A little boy is eating a pizza,1,1
I02U_Gramm,he's having a pizza,1,1
I02U_Gramm,The boy is enjoying his pizza,1,1
I02U_Gramm,The boy is hungry and eat a piece of pizza.,0,0
I02U_Gramm,The child is eating a piece of pizza.,1,1
I02U_Gramm,A boy is eating a pizza,1,1
I02U_Gramm,The boy is eating for pizza. ,0,0
I02U_Gramm,A boy is eating a slice of pizza.,1,1
I02U_Gramm,The little boy is eating pizza.,1,1
I02U_Gramm,The boy is eating pizza,1,1
I02U_Gramm,The kid is eating a pizza.,1,1
I02U_Gramm,The boy in green shirts is eating a piece of the delicious pizza. ,1,1
I02U_Gramm,A boy is eating a piece of pizza.,1,1
I02U_Gramm,The boy is eating a piece of pizza.,1,1
I02U_Gramm,A boy is eating a big slice of pizza.,1,1
I02U_Gramm,The boy is eating the pizza.,1,1
I02U_Gramm,The boy is excited about the pizza he is about to eat.,1,1
I02U_Gramm,He is eating a slice of pizza.,1,1
I02U_Gramm,The little boy is going to eat pizza.,1,1
I02U_Gramm,He loves pizza.,1,1
I02U_Gramm,He is eating lunch,1,1
I02U_Gramm,The boy is about to bite the pizza.,1,1
I02U_Gramm,The boy is eating food.,1,1
I02U_Gramm,This boy is getting ready to eat a slice of pizza.,1,1
I02U_Gramm,The slice of pizza is about to enter the boy's mouth.,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,The boy is about to eat a delicious slice of pizza.,1,1
I02U_Gramm,The boy is eating pizza.,1,1
I02U_Gramm,"The boy is about to taste a nice, hot pizza.",1,1
I02U_Gramm,The boy is eating a slice of pizza.,1,1
I02U_Gramm,Pizza is being eaten by a boy.,1,1
I02U_Gramm,The boy is going to eat some pizza. ,1,1
I02U_Gramm,The boy is about to take a bite of pizza. ,1,1
