Source,Response,A1,A2
I01U_Interp,the sound of music is making the man dance,1,1
I01U_Interp,it is fun to dance,0,0
I01U_Interp,a young boy is dancing to music,1,1
I01U_Interp,a boy is dancing while listening to music,1,1
I01U_Interp,this guy is singing,1,1
I01U_Interp,this guy dancing,1,1
I01U_Interp,the guy is dancing,1,1
I01U_Interp,the guy is happy,1,1
I01U_Interp,a boy is dancing to the music,1,1
I01U_Interp,music surrounds the dancing boy,1,1
I01U_Interp,the young man is dancing to music,1,1
I01U_Interp,a guy is dancing to his favorite music,1,1
I01U_Interp,a person enjoying listening to music,1,1
I01U_Interp,the boy is grooving to the music,1,1
I01U_Interp,a red-headed young man is dancing,1,1
I01U_Interp,a teenager is dancing with joy,1,1
I01U_Interp,a kid is dancing to music,1,1
I01U_Interp,a kid is very happy,1,1
I01U_Interp,the wonderful rhythms and sounds make the boy dance,1,1
I01U_Interp,music gets the boy dancing,1,1
I01U_Interp,this boy loves his music,0,0
I01U_Interp,this song makes me happy,0,0
I01U_Interp,the boy listening to music,1,1
I01U_Interp,the young boy is grooving to the music,1,1
I01U_Interp,the music is making the boy dance his heart out,1,1
I01U_Interp,dancing well,0,0
I01U_Interp,a boy is hip hop dancing to loud music,1,1
I01U_Interp,"a boy is enjoying loud music, dancing and enjoying life",1,1
I01U_Interp,the teen is dancing,1,1
I01U_Interp,the teen is enjoying music,0,0
I01U_Interp,singing,0,0
I01U_Interp,a man is moving to music,1,1
I01U_Interp,music has taken over this boys body,1,1
I01U_Interp,a guy is dancing to some music,1,1
I01U_Interp,this guy is really feeling the music,1,1
I01U_Interp,the music makes the boy happy and excited,1,1
I01U_Interp,"the boy's favorite song came on the radio, and he could not help but to dance to it",1,1
I01U_Interp,the boy is listening to music & dancing,1,1
I01U_Interp,dancing to music having fun,0,0
I01U_Interp,this boy is having a great time dancing,1,1
I01U_Interp,there is music playing,1,1
I01U_Interp,there is music playing and a boy is dancing,1,1
I01U_Interp,boy is dancing,1,1
I01U_Interp,boy is happy,1,1
I01U_Interp,the young man and dancing to the music,1,1
I01U_Interp,the young man having a good time dancing to the song,1,1
I01U_Interp,a young man is moving to music,1,1
I01U_Interp,a boy is happy when dancing,1,1
I01U_Interp,"andy loves the music, it makes him dance",1,1
I01U_Interp,dont know,0,0
I01U_Interp,the boy is doing a happy dance,1,1
I01U_Interp,the man is dancing,1,1
I01U_Interp,the boy is singing and dancing,1,1
I01U_Interp,the boy is listening to music and dancing,1,1
I01U_Interp,the boy is dancing on music,1,1
I01U_Interp,the boy is dancing with the music alone,1,1
I01U_Interp,the boy is dancing with music,1,1
I01U_Interp,the boy is dancing and singing,1,1
I01U_Interp,he is dancing with the music,1,1
I01U_Interp,the boy is singing,1,1
I01U_Interp,a boy is dancing along the music,1,1
I01U_Interp,the boy is dancing with the music,1,1
I01U_Interp,the boy is dancing excitedly with loud and crazy music,1,1
I01U_Interp,the boy is singing a song and dancing,1,1
I01U_Interp,a boy is singing and dancing,1,1
I01U_Interp,the boy is singing and dancing by himself,1,1
I01U_Interp,the boy is singing and dancing at the same time,1,1
I01U_Interp,the boy is listening to song and dancing at the same time,1,1
I01U_Interp,a boy listens to music and dancing,1,1
I01U_Interp,the boy is dancing to a music,1,1
I01U_Interp,he is dancing to the beat,1,1
I01U_Interp,the boy is dancing with some music,1,1
I01U_Interp,a man is dancing with music,1,1
I01U_Interp,the boy who in blue is dancing,1,1
I01U_Interp,the man is dancing while listening music,1,1
I01U_Interp,he is singing and dancing,1,1
I01U_Interp,the boy is dancing so happily,1,1
I01U_Interp,a boy is dancing and singing,1,1
I01U_Interp,a boy is dancing with music,1,1
I01U_Interp,the boy's dancing to the music,1,1
I01U_Interp,the boy is dancing and singing at the same time,1,1
I01U_Interp,"the man is singing and dancing, because he is happy",1,1
I01U_Interp,the man is dancing with song,1,1
I01U_Interp,the boring is dancing while listening to music,0,0
I01U_Interp,the boy is singing while dancing,1,1
I01U_Interp,a boy is dancing with pop music,1,1
I01U_Interp,a boy is dancing around with his smile on his face,1,1
I01U_Interp,the boy is enjoying music and is trying to keep beat to the music,1,1
I01U_Interp,he enjoys moving to the music,1,1
I01U_Interp,he loves music,0,0
I01U_Interp,this kid is dancing,1,1
I01U_Interp,the music is making the boy dance,1,1
I01U_Interp,the music made the boy want to dance,1,1
I01U_Interp,the guy is dancing to the music,1,1
